"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A Review on Digital Adherence Technologies for Chronic Disease Management: Global Evidence, Implementation Gaps, and Future Directions","https://scispace.com/paper/a-review-on-digital-adherence-technologies-for-chronic-u66tk7gm5fpo","2025","Repository","","","10.5281/zenodo.17068024","","&lt;p&gt;&lt;span lang=""EN""&gt;Sticking to long-term medication plans is hard for people with chronic diseases. Missing doses, stopping treatment, or quitting early can cause more sickness, longer hospital stays, and higher healthcare costs. Digital tools like SMS reminders, wearables, smart pillboxes, apps, and AI tools are now popular for helping people remember to take their medicine. This review looks at global studies on how well these digital tools work, how people use them, and the problems faced when using them. It also points out what needs to improve to make these tools a regular part of healthcare. We searched PubMed, Scopus, and Web of Science for studies from 2015 to 2025. We used terms like ""digital health,"" ""medication adherence,"" and ""chronic disease."" We included studies like trials, observational studies, and reviews that looked at digital tools for any chronic condition. Digital tools have improved medication adherence by 10&ndash;34% in over 100 studies on conditions like HIV, asthma, diabetes, hypertension, and post-transplant care. The best tools combine support with reminders. AI messaging, alerts, and smart dispensers help keep people engaged. SMS and app-based systems work well, especially in places with fewer resources. But challenges like lack of digital skills, privacy worries, user fatigue, and not fitting into healthcare systems are still big issues. Digital tools can greatly improve medication adherence. But for them to succeed widely, they need inclusive design, better system integration, strong privacy protection, and to work for all patient groups.&lt;/span&gt;&lt;/p&gt; ",""
"Exploring Health Informatics for Chronic Disease Management: A Systematic Review of Tools and Outcomes","https://scispace.com/paper/exploring-health-informatics-for-chronic-disease-management-45ctm0ifnkxw","2024","Journal Article","Journal of ecohumanism","Eman M Alanazi
Mona Sanad Khudair Alenezi
Mona Sanad Khudair Alenezi
Suad Ibrahim Rubaiean Albarrak
Afrah Saud Musabeh Aghithi
Amal Fayadh Alenzi
Monifah Romeh Mfdi Alshammeri
Ajayb Shafi Alshammeri
Asma Mohammed Alenazy
Nahla saleh Alfaisal","10.62754/joe.v3i8.4789","","Chronic diseases represent a significant burden on healthcare systems worldwide, necessitating innovative approaches to enhance patient management and improve health outcomes. Health informatics tools, including electronic health records (EHRs), mobile health applications, telemedicine, and predictive analytics, offer promising solutions for managing chronic conditions by facilitating patient engagement, supporting clinical decision-making, and improving healthcare efficiency. This systematic review evaluates recent literature on health informatics tools used in chronic disease management, examining their impact on patient health outcomes, adherence, and healthcare delivery efficiency. Findings reveal that digital health solutions, particularly mobile health applications and remote monitoring technologies, demonstrate substantial benefits in improving patient engagement and adherence to treatment protocols, leading to better disease management and reduced hospitalization rates. However, challenges such as data privacy, interoperability, and limited digital literacy remain significant barriers to widespread implementation. This review highlights the need for continued research to optimize health informatics applications, address implementation challenges, and further integrate these tools into healthcare systems for improved chronic disease management. ","This systematic review evaluates health informatics tools for chronic disease management, finding digital solutions improve patient engagement, adherence, and outcomes, but highlights challenges such as data privacy, interoperability, and limited digital literacy hindering widespread implementation."
"Development of Wearable Biosensors for Real-Time Monitoring of Chronic Disease Progression and Personalized Treatment Adjustments","https://scispace.com/paper/development-of-wearable-biosensors-for-real-time-monitoring-dai8jw3yggd7","2024","Repository","","","10.5281/zenodo.14275718","","Wearable biosensors are emerging as critical tools for real-time monitoring of chronic disease progression and enabling personalized treatment adjustments. This study explores the design and application of biosensors capable of continuously tracking biomarkers associated with chronic conditions. Results demonstrate significant advancements in accuracy, usability, and clinical impact, paving the way for transformative changes in healthcare delivery. ",""
"Adherence to Personal Health Devices: A Case Study in Diabetes Management","https://scispace.com/paper/adherence-to-personal-health-devices-a-case-study-in-1kmiuglcww","2020","Proceedings Article","International Conference on Pervasive Computing","Sudip Vhaduri
Temiloluwa Prioleau","10.1145/3421937.3421977","","Personal health devices can enable continuous monitoring of health parameters However, the benefit of these devices is often directly related to the frequency of use Therefore, adherence to personal health devices is critical This paper takes a data mining approach to study continuous glucose monitor use in diabetes management We evaluate two independent datasets from a total of 44 subjects for 60 - 270 days Our results show that: 1) missed target goals (ie suboptimal outcomes) is a factor that is associated with wearing behavior of personal health devices, and 2) longer duration of non-adherence, identified through missing data or data gaps, is significantly associated with poorer outcomes More specifically, we found that up to 33% of data gaps occurred when users were in abnormal blood glucose categories The longest data gaps occurred in the most severe (ie very low / very high) glucose categories Additionally, subjects with poorly-controlled diabetes had longer average data gap duration than subjects with well-controlled diabetes This work contributes to the literature on the design of context-aware systems that can leverage data-driven approaches to understand factors that influence non-wearing behavior The results can also support targeted interventions to improve health outcomes","In this paper, a data mining approach was used to study continuous glucose monitor use in diabetes management and found that missed target goals (i.e., suboptimal outcomes) is a factor that is associated with wearing behavior of personal health devices, and longer duration of non-adherence, identified through missing data or data gaps, is significantly associated with poorer outcomes."
"Wearable Devices for Health Monitoring: Analyzing Trends in Heart Rate, Blood Pressure, and Physical Activity","https://scispace.com/paper/wearable-devices-for-health-monitoring-analyzing-trends-in-bdp8sq8h10dp","2025","Journal Article","","Rizqi Ramadhan
Izzat Aulia Akbar
Febriliyan Samopa","10.1109/amlds63918.2025.11159354","","Wearable devices, such as smartwatches and fitness trackers, have gained significant attention for their role in real-time health monitoring. These devices provide continuous tracking of various physiological parameters, including heart rate, blood pressure, and physical activity, offering valuable insights into personal health trends. This study analyzes trends in these key health indicators over a one-month period, utilizing data collected from wearable devices. The findings indicate a strong positive correlation (r = 0.82) between physical activity levels and heart rate fluctuations, while systolic blood pressure variations show a moderate correlation (r = 0.35) with activity intensity. Additionally, the study establishes correlations between step count and cardiovascular indicators, demonstrating how wearable technology can contribute to better health management and early anomaly detection. The insights gained highlight the importance of leveraging wearable device data to enhance health monitoring, providing a foundation for further exploration in clinical applications and chronic disease management.","This study analyzes one-month wearable device data, revealing strong correlations between physical activity and heart rate (r=0.82), moderate correlations between activity intensity and blood pressure (r=0.35), and associations between step count and cardiovascular indicators."
"Wearable Technologies and AI at the Far Edge for Chronic Heart Failure Prevention and Management: A Systematic Review and Prospects","https://scispace.com/paper/wearable-technologies-and-ai-at-the-far-edge-for-chronic-z6v91as0ae","2023","","","Angela-Tafadzwa Shumba
Teodoro Montanaro
Ilaria Sergi
Alessia Bramanti
Michele Ciccarelli
Antonella Rispoli
Albino Carrizzo
Massimo De Vittorio
Luigi Patrono","10.3390/s23156896","","Smart wearable devices enable personalized at-home healthcare by unobtrusively collecting patient health data and facilitating the development of intelligent platforms to support patient care and management. The accurate analysis of data obtained from wearable devices is crucial for interpreting and contextualizing health data and facilitating the reliable diagnosis and management of critical and chronic diseases. The combination of edge computing and artificial intelligence has provided real-time, time-critical, and privacy-preserving data analysis solutions. However, based on the envisioned service, evaluating the additive value of edge intelligence to the overall architecture is essential before implementation. This article aims to comprehensively analyze the current state of the art on smart health infrastructures implementing wearable and AI technologies at the far edge to support patients with chronic heart failure (CHF). In particular, we highlight the contribution of edge intelligence in supporting the integration of wearable devices into IoT-aware technology infrastructures that provide services for patient diagnosis and management. We also offer an in-depth analysis of open challenges and provide potential solutions to facilitate the integration of wearable devices with edge AI solutions to provide innovative technological infrastructures and interactive services for patients and doctors. ","This article aims to comprehensively analyze the current state of the art on smart health infrastructures implementing wearable and AI technologies at the far edge to support patients with chronic heart failure (CHF)."
"Interventions utilizing smartwatches in healthcare: A comprehensive literature review","https://scispace.com/paper/interventions-utilizing-smartwatches-in-healthcare-a-5j3hcxwjn2pr","2024","Journal Article","International Journal of Health Sciences (IJHS)","Fahad Alabeidi
‏Hussain Mahdi Aljawad
‏Khwlah Abdulaziz Alswaied
‏Rana Nashmi Alanazi
‏Mashael Shaya Aljabri
‏Abeer Abdu Jaafari
‏Asma Jadid Alanazi
‏Khadeja Abdullah Alhomod
Arwa Alhamed
‏Khloud Awadh Alhizan
‏Sahar Adi Albogamy
‏Rawan Fahad Alkhodair
Fahad D. Alosaimi
‏Talal Alhumaidi Alharbi
‏Yussef Falah Alharbi
Hamad Saleh Alotaysh
Mohammed Ibrahim Suliman Albabtain
Thamer Hamed Aljuaid","10.53730/ijhs.v8ns1.15262","","Background: The rise of wearable technology has significantly transformed health management, with smartwatches becoming essential tools for enhancing health and wellness. Their capabilities include monitoring various health metrics and facilitating proactive health management. However, systematic reviews examining the impact of smartwatches on health outcomes remain limited. Aim: This review aims to synthesize the existing evidence on smartwatch interventions in clinical research and assess their effectiveness in improving health-related outcomes. Methods: A systematic literature search was conducted in Scopus and PubMed for studies published up to April 2023. Inclusion criteria focused on clinical studies utilizing smartwatches, reporting quantitative health outcomes. Data extraction involved details on target diseases, smartwatch models, study designs, and health outcomes, while quality assessment was performed using the Effective Public Health Practice Project (EPHPP) tool. Results: The search yielded 1,099 records from Scopus and 353 from PubMed, leading to 13 studies that met inclusion criteria. Interventions primarily targeted cardiovascular conditions, diabetes, mental health, and other health issues. Most studies demonstrated moderate methodological quality, with two rated strong. The majority of interventions provided notifications and reminders to enhance patient engagement and adherence. Conclusion: Smartwatches show promise in clinical settings, improving health outcomes across various conditions. ","This comprehensive literature review synthesizes 13 studies on smartwatch interventions in clinical research, finding moderate to strong evidence that smartwatches improve health outcomes for cardiovascular conditions, diabetes, mental health, and other health issues."
"Non-Invasive Wearable Devices for Monitoring Vital Signs in Patients with Type 2 Diabetes Mellitus: A Systematic Review","https://scispace.com/paper/non-invasive-wearable-devices-for-monitoring-vital-signs-in-2xfvq5u3xc","2023","Journal Article","Bioengineering","Artur Piet
Lennart Jablonski
Jennifer I. Daniel Onwuchekwa
Steffen Unkel
Christian Weber
Marcin Grzegorzek
Jan Ehlers
Olaf Gaus
Thomas Neumann","10.3390/bioengineering10111321","","Type 2 diabetes mellitus (T2D) poses a significant global health challenge and demands effective self-management strategies, including continuous blood glucose monitoring (CGM) and lifestyle adaptations. While CGM offers real-time glucose level assessment, the quest for minimizing trauma and enhancing convenience has spurred the need to explore non-invasive alternatives for monitoring vital signs in patients with T2D. Objective: This systematic review is the first that explores the current literature and critically evaluates the use and reporting of non-invasive wearable devices for monitoring vital signs in patients with T2D. Methods: Employing the PRISMA and PICOS guidelines, we conducted a comprehensive search to incorporate evidence from relevant studies, focusing on randomized controlled trials (RCTs), systematic reviews, and meta-analyses published since 2017. Of the 437 publications identified, seven were selected based on predetermined criteria. Results: The seven studies included in this review used various sensing technologies, such as heart rate monitors, accelerometers, and other wearable devices. Primary health outcomes included blood pressure measurements, heart rate, body fat percentage, and cardiorespiratory endurance. Non-invasive wearable devices demonstrated potential for aiding T2D management, albeit with variations in efficacy across studies. Conclusions: Based on the low number of studies with higher evidence levels (i.e., RCTs) that we were able to find and the significant differences in design between these studies, we conclude that further evidence is required to validate the application, efficacy, and real-world impact of these wearable devices. Emphasizing transparency in bias reporting and conducting in-depth research is crucial for fully understanding the implications and benefits of wearable devices in T2D management.","Non-invasive wearable devices demonstrated potential for aiding T2D management, albeit with variations in efficacy across studies, and further evidence is required to validate the application, efficacy, and real-world impact of these wearable devices."
"Intelligent Health Monitoring: Leveraging Machine Learning and Wearables for Chronic Disease Management and Prevention","https://scispace.com/paper/intelligent-health-monitoring-leveraging-machine-learning-qe735v2sgu5t","2019","Repository","","Abhinav Balasubramanian","10.5281/zenodo.14535443","","&amp;lt;p&amp;gt;Chronic diseases such as diabetes and hypertension pose a significant global health challenge, accounting for a substantial portion of morbidity and healthcare costs. The advent of wearable devices has enabled continuous monitoring of vital signs, offering a transformative opportunity for early detection and prevention. This study proposes a machine learning framework designed to analyze wearable device data - such as heart rate variability, activity levels, and sleep patterns - for the early detection of chronic conditions. The framework incorporates supervised learning models, including support vector machines and decision trees, to identify risk patterns in time-series data.&amp;lt;br&amp;gt;To complement early detection, the framework integrates a personalized recommendation engine that promotes healthy habits based on user activity data. By offering tailored suggestions for lifestyle changes, the recommendation engine aims to mitigate risk factors and enhance long-term health outcomes. A comprehensive evaluation framework is proposed to assess detection accuracy through metrics such as sensitivity, specificity, and AUC-ROC scores, while also evaluating the impact of the recommendation engine through user engagement and behavioral change metrics. Case studies illustrate how the framework can be applied to chronic disease prevention and health monitoring scenarios.&amp;lt;br&amp;gt;This dual approach of early detection and preventive recommendations underscores the potential of wearable technologies and machine learning in transforming chronic disease management. By proposing an evaluation methodology and demonstrating its application through case studies, this study provides a foundation for advancing proactive health monitoring systems.&amp;lt;/p&amp;gt; ",""
"O futuro da saúde digital: integração de wearables e monitoramento remoto de pacientes","https://scispace.com/paper/o-futuro-da-saude-digital-integracao-de-wearables-e-6xlksu03xf4w","2024","Journal Article","Contribuciones a las ciencias sociales","Felipe Elias Álvares Moreira
Andreza Werli
Emanoella Bruneri Abdallah
Fabrício Silva Pessoa
Albert Bacelar
Carolina Gonsalves
Alexsandro Klingelfus
Marcella Arruda Cinquini
Thiago Capistrano Miranda
Sabrina Kayane Neumann Sotilli
Aline Palitot Santana
Benhur Araujo Perini
Kassio Romulo Veras Leite
Tatiana H. Ferreira","10.55905/revconv.17n.12-024","","O avanço das tecnologias digitais, como dispositivos vestíveis (wearables) e o monitoramento remoto de pacientes (MRP), está transformando a saúde moderna. Esses dispositivos permitem a coleta contínua de dados em tempo real, oferecendo novas possibilidades para o acompanhamento de condições crônicas e o tratamento preventivo. Este artigo objetiva apresentar uma revisão narrativa da literatura sobre a integração de wearables e MRP, destacando seus benefícios, desafios e implicações. Entre os benefícios, incluem-se a intervenção precoce e a personalização do tratamento, além da possibilidade de monitoramento contínuo fora do ambiente hospitalar, promovendo a gestão eficaz de doenças crônicas. Contudo, existem desafios relacionados à interoperabilidade dos sistemas, à privacidade e segurança dos dados e à adesão dos pacientes a essas tecnologias. A revisão ressalta a importância de políticas que garantam a equidade no acesso às tecnologias e a capacitação dos profissionais de saúde para a correta interpretação dos dados gerados. Conclui-se que a integração de wearables e MRP apresenta um grande potencial para aprimorar a prática clínica e a qualidade de vida dos pacientes, mas requer atenção aos aspectos éticos e técnicos para que sua implementação seja bem-sucedida. A relevância desse tema está no papel central que essas tecnologias desempenham no futuro da saúde, em um cenário de envelhecimento populacional e aumento das doenças crônicas. ","This study reviews the integration of wearable devices and remote patient monitoring, highlighting benefits (early intervention, personalized treatment, continuous monitoring) and challenges (interoperability, data privacy, patient adherence), emphasizing the need for equitable access and healthcare professional training."
"Revolutionizing Chronic Disease Care with Intelligent Mobile Health Solutions: A Comprehensive Literature Review (Preprint)","https://scispace.com/paper/revolutionizing-chronic-disease-care-with-intelligent-mobile-mkzvzdttv445","2025","Journal Article","","Nisar Anwar
Sawsan Shanableh
Muaed Jamal Alomar","10.2196/preprints.79483","","<sec> <title>BACKGROUND</title> Chronic diseases such as diabetes, cardiovascular disease, and COPD pose significant global health burdens, requiring long-term management strategies. Mobile health (mHealth) technologies and AI-driven tools have emerged as promising solutions to support patient self-management, improve outcomes, and reduce healthcare costs. However, their long-term effectiveness and accessibility, especially in low-resource settings, remain uncertain. </sec> <sec> <title>OBJECTIVE</title> This review aims to assess the impact of mHealth and AI-enabled interventions on chronic disease management, focusing on patient outcomes, engagement, and implementation challenges. </sec> <sec> <title>METHODS</title> A systematic literature review was conducted covering studies from 2010 to 2024. Databases searched included PubMed, Scopus, Cochrane Library, Web of Science, and IEEE Xplore. Studies involving adult patients with chronic conditions and addressing mHealth, AI integration, or digital self-management tools were included. Outcomes evaluated comprised self-efficacy, medication adherence, quality of life, and long-term user engagement. </sec> <sec> <title>RESULTS</title> Findings indicate that mHealth interventions significantly improve short-term outcomes, including self-management, adherence, and quality of life. AI tools showed potential in personalizing care and supporting early disease detection. However, long-term patient engagement was often poor, and real-world integration of AI remained limited. Digital literacy and technology access were notable barriers in underserved populations, affecting scalability and equity. </sec> <sec> <title>CONCLUSIONS</title> mHealth and AI technologies can enhance chronic disease management but face limitations in long-term adoption and accessibility. Future research should prioritize equitable implementation, sustained engagement strategies, and real-world validation of AI tools to leverage their potential in diverse healthcare settings. </sec> <sec> <title>CLINICALTRIAL</title> It was a literature review, no any clinical trials. </sec> ","This comprehensive literature review assesses the impact of mobile health (mHealth) and AI-enabled interventions on chronic disease management, highlighting their potential to improve patient outcomes, but also limitations in long-term adoption and accessibility, particularly in low-resource settings."
"Keeping Pace with Wearables: A Living Umbrella Review of Systematic Reviews Evaluating the Accuracy of Consumer Wearable Technologies in Health Measurement","https://scispace.com/paper/keeping-pace-with-wearables-a-living-umbrella-review-of-e5x667h4s5","2024","Review","","Cailbhe Doherty
Mike Baldwin
Rob Argent
Alison Keogh
Brian Caulfield","10.31219/osf.io/s8kg5","https://scispace.compdf/keeping-pace-with-wearables-a-living-umbrella-review-of-e5x667h4s5.pdf","Background: Consumer wearable technologies have become ubiquitous, with clinical and non-clinical populations leveraging a variety of devices to quantify various aspects of health and wellness. However, the accuracy with which these devices measure biometric outcomes such as heart rate, sleep and physical activity remains unclear.Objective: To conduct a “living” (i.e., ongoing) evaluation of the accuracy of consumer wearable technologies in measuring various physiological outcomes.Methods: A systematic search of the literature was conducted in the following scientific databases: MEDLINE via PubMed, Embase, Cinahl, and SPORTDiscus via EBSCO. The inclusion criteria required systematic reviews or meta-analyses that evaluated the validation of consumer wearable devices against accepted reference standards. In addition to publication details, review protocol, device specifics, and a summary of the authors’ results, we extracted data on mean absolute percentage error (MAPE), pooled absolute bias, intraclass correlation coefficients (ICC), and mean absolute differences. Results: Of 904 identified studies through initial search, 24 systematic reviews met our inclusion criteria, which themselves included 249 non-duplicate validation studies of consumer wearable devices which included of 430,465 participants (43% female). Of the commercially available wearable devices released to date, approximately 11% have been validated for at least one biometric outcome. However, because a typical device can measure a multitude of biometric outcomes, the number of validation studies conducted represents just 3.5% of the total needed for a comprehensive evaluation of these devices. For heart rate, wearables showed a mean bias of ±3%. In arrhythmia detection, wearables exhibited a pooled sensitivity and specificity of 100% and 95%, respectively. For aerobic capacity, wearables significantly overestimated VO2max by ±15.24% during resting tests and ±9.83% during exercise tests. Physical activity intensity measurements had a mean absolute error ranging from 29-80%, depending on the intensity of the activity being undertaken. Wearables mostly underestimated step counts (mean absolute percentage errors ranging from -9% to 12%) and energy expenditure (mean bias = -3kcal per minute, or -3%, with error ranging from −21.27% to 14.76%). For blood oxygen saturation, wearables showed a mean absolute difference of up to 2.0%. Sleep measurement showed a tendency to overestimate total sleep time (mean absolute percentage error typically &amp;gt;10%).Conclusions: While consumer wearables show promise in health monitoring, a conclusive assessment of their accuracy is impeded by pervasive heterogeneity in research outcomes and methodologies. There is a need for standardised validation protocols and collaborative industry partnerships to enhance the reliability and practical applicability of wearable technology assessments. ","The accuracy of consumer wearable technologies in measuring biometric outcomes is variable and depends on the specific device, outcome, and participant characteristics. There is a need for standardized validation protocols and collaborative industry partnerships to improve the accuracy and reliability of wearable technology assessments."
"Keeping Pace with Wearables: A Living Umbrella Review of Systematic Reviews Evaluating the Accuracy of Consumer Wearable Technologies in Health Measurement","https://scispace.com/paper/keeping-pace-with-wearables-a-living-umbrella-review-of-yir95izagrts","2024","Journal Article","","Cailbhe Doherty
Maximus Baldwin
Rob Argent
Alison Keogh
Brian Caulfield","10.31219/osf.io/s8kg5_v1","https://scispace.compdf/keeping-pace-with-wearables-a-living-umbrella-review-of-yir95izagrts.pdf","Background: Consumer wearable technologies have become ubiquitous, with clinical and non-clinical populations leveraging a variety of devices to quantify various aspects of health and wellness. However, the accuracy with which these devices measure biometric outcomes such as heart rate, sleep and physical activity remains unclear.Objective: To conduct a “living” (i.e., ongoing) evaluation of the accuracy of consumer wearable technologies in measuring various physiological outcomes.Methods: A systematic search of the literature was conducted in the following scientific databases: MEDLINE via PubMed, Embase, Cinahl, and SPORTDiscus via EBSCO. The inclusion criteria required systematic reviews or meta-analyses that evaluated the validation of consumer wearable devices against accepted reference standards. In addition to publication details, review protocol, device specifics, and a summary of the authors’ results, we extracted data on mean absolute percentage error (MAPE), pooled absolute bias, intraclass correlation coefficients (ICC), and mean absolute differences. Results: Of 904 identified studies through initial search, 24 systematic reviews met our inclusion criteria, which themselves included 249 non-duplicate validation studies of consumer wearable devices which included of 430,465 participants (43% female). Of the commercially available wearable devices released to date, approximately 11% have been validated for at least one biometric outcome. However, because a typical device can measure a multitude of biometric outcomes, the number of validation studies conducted represents just 3.5% of the total needed for a comprehensive evaluation of these devices. For heart rate, wearables showed a mean bias of ±3%. In arrhythmia detection, wearables exhibited a pooled sensitivity and specificity of 100% and 95%, respectively. For aerobic capacity, wearables significantly overestimated VO2max by ±15.24% during resting tests and ±9.83% during exercise tests. Physical activity intensity measurements had a mean absolute error ranging from 29-80%, depending on the intensity of the activity being undertaken. Wearables mostly underestimated step counts (mean absolute percentage errors ranging from -9% to 12%) and energy expenditure (mean bias = -3kcal per minute, or -3%, with error ranging from −21.27% to 14.76%). For blood oxygen saturation, wearables showed a mean absolute difference of up to 2.0%. Sleep measurement showed a tendency to overestimate total sleep time (mean absolute percentage error typically &amp;gt;10%).Conclusions: While consumer wearables show promise in health monitoring, a conclusive assessment of their accuracy is impeded by pervasive heterogeneity in research outcomes and methodologies. There is a need for standardised validation protocols and collaborative industry partnerships to enhance the reliability and practical applicability of wearable technology assessments. ","This living umbrella review of 24 systematic reviews evaluates the accuracy of consumer wearable technologies in health measurement, finding varying levels of accuracy across biometric outcomes, with a need for standardized validation protocols and industry partnerships."
"DARE to wear: digital health promotion and disease prevention using wearable devices","https://scispace.com/paper/dare-to-wear-digital-health-promotion-and-disease-prevention-rp72lcaxxi79","2025","Journal Article","","Ilaria D'Ascanio
Serena Moscato
José Albites-Sanabria
Maria Giulia Bacalini
Marianna Bellafiore
Laura Belli
LISA BERTI
Junayed Mohammad Bhuyan
Elisa Cainelli
Giacomo Cappon
Paolo Caravaggi
Antonella Carbonaro
Barbara Carretti
Nicola Cellini
Stefano Cianfarani
Giorgio Davico
Luca Davoli
Paola Florio
Marco Domenicali
Andrea Facchinetti
Giuseppina Mariagrazia Farella
Massimo Federici
Gianluigi Ferrari
Luciano Gamberini
Loreto Gesualdo
Dario Gregori
Alberto Leardini
Raffaele Lodi
Marcello Maggio
Irene Mammarella
Veronica Mattioli
Walter Mazzucco
Sabato Mellone
Luca Menghini
Giovanna Mioni
Merylin Monaro
Silvia Orlandi
Francesco Palmese
Pierpaolo Palumbo
Giovanni Piscopio
Paola Pontrelli
Tiziana Pozzoli
Giulia Rogati
Marco Salvi
Marcello Sicbaldi
Alessandro Silvani
Giovanni Sparacino
Garden Tabacchi
Enrico Toffalini
Luca Vedovelli
Andrea Zangrossi
Luca Palmerini
Lorenzo Chiari","10.21203/rs.3.rs-7535065/v1","https://scispace.compdf/dare-to-wear-digital-health-promotion-and-disease-prevention-rp72lcaxxi79.pdf","<title>Abstract</title> Global healthcare systems are under increasing strain to ensure long-term sustainability, necessitating a fundamental transition towards proactive, preventive healthcare strategies. Wearable sensor technologies are uniquely positioned to facilitate this paradigm shift by enabling continuous physiological and behavioral monitoring, facilitating early risk stratification, and enabling timely interventions. DigitAl lifelong pREvention (DARE) is a nationwide initiative conceived in Italy to develop and evaluate novel digital tools and services aimed at fostering innovative health promotion and disease prevention pathways, with wearable devices identified as a critical enabling technology. Herein, we present a comprehensive overview of 16 pilot investigations designed in DARE to rigorously assess the utility of wearable devices in the continuous monitoring of physical activity, joint mobility, sleep architecture, heart rate variability, nutrition, and glucose homeostasis across diverse health domains, including healthy aging, chronic disease prevention, and lifestyle modification programs targeting over 20000 participants. We meticulously detail the methodological characteristics of these study protocols, explicitly outlining the technical specifications, functional capabilities, and inherent limitations of the 18 distinct wearable devices (sourced from 12 different manufacturers) employed across these clinical trials. The breadth of applications and the heterogeneity of the target populations underscore the significant potential of wearable devices as an integral component of future digital health prevention strategies. ",""
"Keeping Pace with Wearables: A Living Umbrella Review of Systematic Reviews Evaluating the Accuracy of Consumer Wearable Technologies in Health Measurement.","https://scispace.com/paper/keeping-pace-with-wearables-a-living-umbrella-review-of-2k4gttizxg0a","2024","Journal Article","Sports Medicine","Cailbhe Doherty
Maximus Baldwin
Alison Keogh
Brian Caulfield
Rob Argent","10.1007/s40279-024-02077-2","","Consumer wearable technologies have become ubiquitous, with clinical and non-clinical populations leveraging a variety of devices to quantify various aspects of health and wellness. However, the accuracy with which these devices measure biometric outcomes such as heart rate, sleep and physical activity remains unclear. To conduct a ‘living’ (i.e. ongoing) evaluation of the accuracy of consumer wearable technologies in measuring various physiological outcomes. A systematic search of the literature was conducted in the following scientific databases: MEDLINE via PubMed, Embase, Cinahl and SPORTDiscus via EBSCO. The inclusion criteria required systematic reviews or meta-analyses that evaluated the validation of consumer wearable devices against accepted reference standards. In addition to publication details, review protocol, device specifics and a summary of the authors’ results, we extracted data on mean absolute percentage error (MAPE), pooled absolute bias, intraclass correlation coefficients (ICCs) and mean absolute differences. Of 904 identified studies through the initial search, 24 systematic reviews met our inclusion criteria; these systematic reviews included 249 non-duplicate validation studies of consumer wearable devices involving 430,465 participants (43% female). Of the commercially available wearable devices released to date, approximately 11% have been validated for at least one biometric outcome. However, because a typical device can measure a multitude of biometric outcomes, the number of validation studies conducted represents just 3.5% of the total needed for a comprehensive evaluation of these devices. For heart rate, wearables showed a mean bias of ± 3%. In arrhythmia detection, wearables exhibited a pooled sensitivity and specificity of 100% and 95%, respectively. For aerobic capacity, wearables significantly overestimated VO2max by ± 15.24% during resting tests and ± 9.83% during exercise tests. Physical activity intensity measurements had a mean absolute error ranging from 29 to 80%, depending on the intensity of the activity being undertaken. Wearables mostly underestimated step counts (mean absolute percentage errors ranging from − 9 to  12%) and energy expenditure (mean bias =  − 3 kcal per minute, or − 3%, with error ranging from − 21.27 to 14.76%). For blood oxygen saturation, wearables showed a mean absolute difference of up to 2.0%. Sleep measurement showed a tendency to overestimate total sleep time (mean absolute percentage error typically > 10%). While consumer wearables show promise in health monitoring, a conclusive assessment of their accuracy is impeded by pervasive heterogeneity in research outcomes and methodologies. There is a need for standardised validation protocols and collaborative industry partnerships to enhance the reliability and practical applicability of wearable technology assessments. CRD42023402703.","This living umbrella review of 24 systematic reviews evaluates the accuracy of 249 consumer wearable devices in measuring various physiological outcomes, finding varying levels of accuracy, with most devices overestimating or underestimating biometric outcomes, highlighting the need for standardised validation protocols."
"Digital Health Technologies in Chronic Disease Management: A Global Perspective","https://scispace.com/paper/digital-health-technologies-in-chronic-disease-management-a-55i3bcyrzk","","Journal Article","International journal of research and scientific innovation","Oluwatoyin Ayo Farai
Oluwatosin Ogundairo
Chinedu Paschal Maduka
Chiamaka Chinaemelum Okongwu
Abdulraheem Olaide Babarinde
Olamide Tolulope Sodamade","10.51244/ijrsi.2023.1012041","","In this systematic review, we delve into the transformative role of digital health technologies in chronic disease management worldwide. The methodology used in this review involves utilizing a comprehensive literature search from databases including PubMed, ResearchGate, and Google Scholar, we analyze and synthesize a broad spectrum of studies to assess the impact and evolution of these technologies. This review highlights how wearable devices, mobile applications, remote monitoring systems, and artificial intelligence are revolutionizing patient care, healthcare delivery, and public health strategies. We examine their influence on patient outcomes, with a particular focus on personalized medicine, real-time monitoring, and data-driven interventions. The review also explores the challenges of technology adoption, regulatory landscapes, and the potential to bridge healthcare disparities. Our methodical approach to collating and examining diverse literature provides a panoramic view of how digital health technologies are reshaping chronic disease management, offering tailored treatment options, and transforming healthcare systems for enhanced patient-centric care and improved health outcomes globally.","This review highlights how wearable devices, mobile applications, remote monitoring systems, and artificial intelligence are revolutionizing patient care, healthcare delivery, and public health strategies globally."
