"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Deep Learning for Diabetic Retinopathy Detection and Classification Based on Fundus Images","https://scispace.com/paper/deep-learning-for-diabetic-retinopathy-detection-and-pw1bqe4df5po","2025","Repository","","","10.5281/zenodo.15334139","","Diabetic Retinopathy (DR) is a serious complication caused by diabetes that affects the retina, leading to potential blindness if not treated early. This paper explores how deep learning models can be used to automatically detect and classify DR from retinal fundus images. The approach uses various con- volutionalneural networks (CNNs) including VGGNet, ResNet, and DenseNet, trained on large public datasets like Kaggle and MESSIDOR. The aim is to develop a reliable, efficient, and accurate system that supports early detection and clinical screening of DR, reducing the global burden of vision loss. ","This study explores the application of deep learning models, specifically CNNs (VGGNet, ResNet, DenseNet), to automatically detect and classify Diabetic Retinopathy from retinal fundus images, aiming to develop an efficient and accurate early detection system."
"Cross-modality transfer learning with knowledge infusion for diabetic retinopathy grading","https://scispace.com/paper/cross-modality-transfer-learning-with-knowledge-infusion-for-lb129y2su9","2024","Journal Article","Frontiers in Medicine","Tao Chen
Yanmiao Bai
Haiting Mao
Shouyue Liu
Keyi Xu
Zhouwei Xiong
Shaodong Ma
Fang Yang
Yitian Zhao","10.3389/fmed.2024.1400137","","Ultra-wide-field (UWF) fundus photography represents an emerging retinal imaging technique offering a broader field of view, thus enhancing its utility in screening and diagnosing various eye diseases, notably diabetic retinopathy (DR). However, the application of computer-aided diagnosis for DR using UWF images confronts two major challenges. The first challenge arises from the limited availability of labeled UWF data, making it daunting to train diagnostic models due to the high cost associated with manual annotation of medical images. Secondly, existing models' performance requires enhancement due to the absence of prior knowledge to guide the learning process.By leveraging extensively annotated datasets within the field, which encompass large-scale, high-quality color fundus image datasets annotated at either image-level or pixel-level, our objective is to transfer knowledge from these datasets to our target domain through unsupervised domain adaptation.Our approach presents a robust model for assessing the severity of diabetic retinopathy (DR) by leveraging unsupervised lesion-aware domain adaptation in ultra-wide-field (UWF) images. Furthermore, to harness the wealth of detailed annotations in publicly available color fundus image datasets, we integrate an adversarial lesion map generator. This generator supplements the grading model by incorporating auxiliary lesion information, drawing inspiration from the clinical methodology of evaluating DR severity by identifying and quantifying associated lesions.We conducted both quantitative and qualitative evaluations of our proposed method. In particular, among the six representative DR grading methods, our approach achieved an accuracy (ACC) of 68.18% and a precision (pre) of 67.43%. Additionally, we conducted extensive experiments in ablation studies to validate the effectiveness of each component of our proposed method.In conclusion, our method not only improves the accuracy of DR grading, but also enhances the interpretability of the results, providing clinicians with a reliable DR grading scheme.","Transfer learning with knowledge infusion for diabetic retinopathy grading using UWF images and adversarial lesion maps. The method improves accuracy and interpretability of DR grading, leveraging extensive annotations and domain adaptation techniques."
"Attention-based deep learning framework for automatic fundus image processing to aid in diabetic retinopathy grading.","https://scispace.com/paper/attention-based-deep-learning-framework-for-automatic-fundus-lsf3ebayep","2024","Journal Article","Computer Methods and Programs in Biomedicine","Roberto Romero-Oraá
María Herrero-Tudela
M. I. López
R. Hornero
Maria Ballesta Garcia","10.1016/j.cmpb.2024.108160","","Early detection and grading of Diabetic Retinopathy (DR) is essential to determine an adequate treatment and prevent severe vision loss. However, the manual analysis of fundus images is time consuming and DR screening programs are challenged by the availability of human graders. Current automatic approaches for DR grading attempt the joint detection of all signs at the same time. However, the classification can be optimized if red lesions and bright lesions are independently processed since the task gets divided and simplified. Furthermore, clinicians would greatly benefit from explainable artificial intelligence (XAI) to support the automatic model predictions, especially when the type of lesion is specified. As a novelty, we propose an end-to-end deep learning framework for automatic DR grading (5 severity degrees) based on separating the attention of the dark structures from the bright structures of the retina. As the main contribution, this approach allowed us to generate independent interpretable attention maps for red lesions, such as microaneurysms and hemorrhages, and bright lesions, such as hard exudates, while using image-level labels only.Our approach is based on a novel attention mechanism which focuses separately on the dark and the bright structures of the retina by performing a previous image decomposition. This mechanism can be seen as a XAI approach which generates independent attention maps for red lesions and bright lesions. The framework includes an image quality assessment stage and deep learning-related techniques, such as data augmentation, transfer learning and fine-tuning. We used the architecture Xception as a feature extractor and the focal loss function to deal with data imbalance.The Kaggle DR detection dataset was used for method development and validation. The proposed approach achieved 83.7 % accuracy and a Quadratic Weighted Kappa of 0.78 to classify DR among 5 severity degrees, which outperforms several state-of-the-art approaches. Nevertheless, the main result of this work is the generated attention maps, which reveal the pathological regions on the image distinguishing the red lesions and the bright lesions. These maps provide explainability to the model predictions.Our results suggest that our framework is effective to automatically grade DR. The separate attention approach has proven useful for optimizing the classification. On top of that, the obtained attention maps facilitate visual interpretation for clinicians. Therefore, the proposed method could be a diagnostic aid for the early detection and grading of DR. ","An end-to-end deep learning framework for automatic DR grading based on separating the attention of the dark structures from the bright structures of the retina based on a novel attention mechanism which focuses separately on the dark and the bright structures of the retina."
"Efficient Diabetic Retinopathy Segmentation and Classification using Residual Encoder-Decoder Architecture","https://scispace.com/paper/efficient-diabetic-retinopathy-segmentation-and-4byv09rjo2rp","2024","Proceedings Article","","Sashi Kanth Betha
J.B. Seventline","10.1109/icscss60660.2024.10625246","","Diabetic retinopathy (DR), a severe complication arising from diabetes, poses a significant threat to vision due to the deterioration of retinal vessels. Recent techniques in DR detection, such as Convolutional Neural Networks (CNNs) and deep learning models, have shown promise but face challenges in accurately segmenting and classifying retinal images due to variations in image quality, occlusions, and the need for large annotated datasets. This study presents an innovative methodology for automated detection, grading, and segmentation of DR using deep learning, with a focus on residual encoder-decoder architecture. The study utilizes the Indian Diabetic Retinopathy Image Dataset (IDRID), comprising 81 fundus images and labels, to rigorously evaluate the proposed methodology. By employing advanced image preprocessing techniques to enhance data quality, followed by a unified model capable of both segmentation and classification tasks, the proposed method achieves competitive performance metrics. Specifically, the model demonstrates an accuracy of 85.2% and specificity of 86.1 % in segmenting and classifying DR features. These findings contribute to the improvement of diagnostic accuracy and patient outcomes in retinal diseases, offering potential applications in clinical settings to support early diagnosis and management of DR, thereby enhancing patient care and alleviating healthcare system burdens.","This study presents a deep learning-based method using residual encoder-decoder architecture for efficient diabetic retinopathy segmentation and classification, achieving 85.2% accuracy and 86.1% specificity on the IDRID dataset, improving diagnostic accuracy and patient outcomes."
"Parameterized Diffusion Optimization enabled Autoregressive Ordinal Regression for Diabetic Retinopathy Grading","https://scispace.com/paper/parameterized-diffusion-optimization-enabled-autoregressive-22rfrazae5r7","2025","Journal Article","arXiv.org","Qinkai Yu
Wei Zhou
Hantao Liu
Yanyu Xu
Meng Wang
Yitian Zhao
Huazhu Fu
Xujiong Ye
Yalin Zheng
Yanda Meng","10.48550/arxiv.2507.04978","https://scispace.compdf/parameterized-diffusion-optimization-enabled-autoregressive-22rfrazae5r7.pdf","As a long-term complication of diabetes, diabetic retinopathy (DR) progresses slowly, potentially taking years to threaten vision. An accurate and robust evaluation of its severity is vital to ensure prompt management and care. Ordinal regression leverages the underlying inherent order between categories to achieve superior performance beyond traditional classification. However, there exist challenges leading to lower DR classification performance: 1) The uneven distribution of DR severity levels, characterized by a long-tailed pattern, adds complexity to the grading process. 2)The ambiguity in defining category boundaries introduces additional challenges, making the classification process more complex and prone to inconsistencies. This work proposes a novel autoregressive ordinal regression method called AOR-DR to address the above challenges by leveraging the clinical knowledge of inherent ordinal information in DR grading dataset settings. Specifically, we decompose the DR grading task into a series of ordered steps by fusing the prediction of the previous steps with extracted image features as conditions for the current prediction step. Additionally, we exploit the diffusion process to facilitate conditional probability modeling, enabling the direct use of continuous global image features for autoregression without relearning contextual information from patch-level features. This ensures the effectiveness of the autoregressive process and leverages the capabilities of pre-trained large-scale foundation models. Extensive experiments were conducted on four large-scale publicly available color fundus datasets, demonstrating our model's effectiveness and superior performance over six recent state-of-the-art ordinal regression methods. The implementation code is available at https://github.com/Qinkaiyu/AOR-DR.","This study proposes AOR-DR, an autoregressive ordinal regression method for diabetic retinopathy grading, addressing uneven distribution and ambiguous category boundaries through diffusion optimization and leveraging clinical knowledge and pre-trained models for superior performance."
"A Lesion-Fusion Neural Network for Multi-View Diabetic Retinopathy Grading.","https://scispace.com/paper/a-lesion-fusion-neural-network-for-multi-view-diabetic-fl696zeexu","2024","Journal Article","IEEE Journal of Biomedical and Health Informatics","Xiaoling Luo
QiHao Xu
Zhihua Wang
Chao Huang
Chengliang Liu
Xiaopeng Jin
Jianguo Zhang","10.1109/jbhi.2024.3384251","","As the most common complication of diabetes, diabetic retinopathy (DR) is one of the main causes of irreversible blindness. Automatic DR grading plays a crucial role in early diagnosis and intervention, reducing the risk of vision loss in people with diabetes. In these years, various deep-learning approaches for DR grading have been proposed. Most previous DR grading models are trained using the dataset of single-field fundus images, but the entire retina cannot be fully visualized in a single field of view. There are also problems of scattered location and great differences in the appearance of lesions in fundus images. To address the limitations caused by incomplete fundus features, and the difficulty in obtaining lesion information. This work introduces a novel multi-view DR grading framework, which solves the problem of incomplete fundus features by jointly learning fundus images from multiple fields of view. Furthermore, the proposed model combines multi-view inputs such as fundus images and lesion snapshots. It utilizes heterogeneous convolution blocks (HCB) and scalable self-attention classes (SSAC), which enhance the ability of the model to obtain lesion information. The experimental results show that our proposed method performs better than the benchmark methods on the large-scale dataset.","This work introduces a novel multi-view DR grading framework, which solves the problem of incomplete fundus features by jointly learning fundus images from multiple fields of view by jointly learning fundus images from multiple fields of view."
"Screening and evaluation of diabetic retinopathy via a deep learning network model: A prospective study","https://scispace.com/paper/screening-and-evaluation-of-diabetic-retinopathy-via-a-deep-2p3vr443b6v6","2024","Journal Article","World Journal of Diabetes","Li Yao
Chan-Yuan Cao
Guo-Xiao Yu
Xu-Peng Shu
Xiao-Nan Fan
Yi-Fan Zhang","10.4239/wjd.v15.i12.2302","","BACKGROUND
 Diabetic retinopathy (DR) is one of the most common serious complications in diabetic patients, and early screening and diagnosis are essential to prevent visual impairment. With the rapid development of deep learning technology, network models based on attention mechanisms have shown significant advantages in medical image analysis, which can improve the accuracy and efficiency of screening.
 AIM
 To evaluate the efficacy of an attention mechanism-based deep learning network model in screening for DR in natural and diabetic populations, as well as in screening with unilateral and bilateral fundus photography.
 METHODS
 From January 2023 to June 2024, a stratified multistage cluster sampling method was adopted to select a representative sample of permanent residents aged 18-70 years from our hospital. A total of 948 fundus images from 474 participants were included in the ""deep learning model"" system for scoring. The fundus images were graded via the early treatment of DR [Early Treatment Diabetic Retinopathy Study (ETDRS)] scoring system as the gold standard for the diagnosis of DR. With ""DR to be referred (ETDRS > 31)"" as the reference variable, a receiver operating characteristic curve was drawn to evaluate the area under the curve (AUC), sensitivity and specificity of the ""deep learning model"" to determine the screening efficiency of the system.
 RESULTS
 For each subject, in the natural population, the AUC of using the ""deep learning model system"" to screen ""DR-requiring referral"" was 0.941, and the sensitivity and specificity were 98.15% and 90.08%, respectively. The sensitivity and specificity of two-directional fundus photography were 100% and 86.91%, respectively. In the diabetic population, the AUC, sensitivity and specificity were 0.901, 98.08% and 82.10%, respectively, when ""wise eye sugar net"" unilateral fundus photography was used to screen for ""DR-requiring referrals"".
 CONCLUSION
 In both the natural population and the diabetic population, the deep learning model system has shown high sensitivity and specificity and can be used as an auxiliary means of DR screening.","This prospective study evaluates a deep learning network model for diabetic retinopathy screening, achieving high sensitivity (98.15-100%) and specificity (90.08-98.08%) in both natural and diabetic populations with fundus photography."
"A systematic review on diabetic retinopathy detection and classification based on deep learning techniques using fundus images","https://scispace.com/paper/a-systematic-review-on-diabetic-retinopathy-detection-and-oj7e39ge8r","2024","Journal Article","PeerJ","Dasari Bhulakshmi
Dharmendra Singh Rajput","10.7717/peerj-cs.1947","","Diabetic retinopathy (DR) is the leading cause of visual impairment globally. It occurs due to long-term diabetes with fluctuating blood glucose levels. It has become a significant concern for people in the working age group as it can lead to vision loss in the future. Manual examination of fundus images is time-consuming and requires much effort and expertise to determine the severity of the retinopathy. To diagnose and evaluate the disease, deep learning-based technologies have been used, which analyze blood vessels, microaneurysms, exudates, macula, optic discs, and hemorrhages also used for initial detection and grading of DR. This study examines the fundamentals of diabetes, its prevalence, complications, and treatment strategies that use artificial intelligence methods such as machine learning (ML), deep learning (DL), and federated learning (FL). The research covers future studies, performance assessments, biomarkers, screening methods, and current datasets. Various neural network designs, including recurrent neural networks (RNNs), generative adversarial networks (GANs), and applications of ML, DL, and FL in the processing of fundus images, such as convolutional neural networks (CNNs) and their variations, are thoroughly examined. The potential research methods, such as developing DL models and incorporating heterogeneous data sources, are also outlined. Finally, the challenges and future directions of this research are discussed. ","A systematic review on diabetic retinopathy detection and classification based on deep learning techniques using fundus images explores the use of deep learning techniques for diagnosing and evaluating diabetic retinopathy using fundus images. The research covers various aspects of the disease, including its prevalence, complications, treatment strategies, and future directions."
"Grading of diabetic retinopathy using a pre‐segmenting deep learning classification model: Validation of an automated algorithm","https://scispace.com/paper/grading-of-diabetic-retinopathy-using-a-pre-segmenting-deep-7k74i2a7s6nw","2024","Journal Article","Acta Ophthalmologica","Dyllan Edson Similié
J. Andersen
Sebastian Dinesen
Thiusius Rajeeth Savarimuthu
Jakob Grauslund","10.1111/aos.16781","","Abstract Purpose To validate the performance of autonomous diabetic retinopathy (DR) grading by comparing a human grader and a self‐developed deep‐learning (DL) algorithm with gold‐standard evaluation. Methods We included 500, 6‐field retinal images graded by an expert ophthalmologist (gold standard) according to the International Clinical Diabetic Retinopathy Disease Severity Scale as represented with DR levels 0–4 (97, 100, 100, 103, 100, respectively). Weighted kappa was calculated to measure the DR classification agreement for (1) a certified human grader without, and (2) with assistance from a DL algorithm and (3) the DL operating autonomously. Using any DR (level 0 vs. 1–4) as a cutoff, we calculated sensitivity, specificity, as well as positive and negative predictive values (PPV and NPV). Finally, we assessed lesion discrepancies between Model 3 and the gold standard. Results As compared to the gold standard, weighted kappa for Models 1–3 was 0.88, 0.89 and 0.72, sensitivities were 95%, 94% and 78% and specificities were 82%, 84% and 81%. Extrapolating to a real‐world DR prevalence of 23.8%, the PPV were 63%, 64% and 57% and the NPV were 98%, 98% and 92%. Discrepancies between the gold standard and Model 3 were mainly incorrect detection of artefacts ( n = 49), missed microaneurysms ( n = 26) and inconsistencies between the segmentation and classification ( n = 51). Conclusion While the autonomous DL algorithm for DR classification only performed on par with a human grader for some measures in a high‐risk population, extrapolations to a real‐world population demonstrated an excellent 92% NPV, which could make it clinically feasible to use autonomously to identify non‐DR patients. ","A deep learning algorithm for diabetic retinopathy grading achieved comparable performance to human graders in a high-risk population, with 92% negative predictive value, suggesting its potential for autonomous identification of non-diabetic retinopathy patients in real-world settings."
"Deep-learning based fundus analysis for early detection and management of diabetic retinopathy","https://scispace.com/paper/deep-learning-based-fundus-analysis-for-early-detection-and-j6xpa4yljsmg","2025","Repository","","G.Suman","10.5281/zenodo.15323898","","Diabetic retinopathy (DR) is a progressive condition that can cause vision loss. It starts out subtly and gets worse with time. It affects approximately 35% of people with diabetes worldwide. According to research, a new case of diabetic retinopathy is diagnosed every few minutes. In its early stages, retinal images are frequently difficult to recognize due to their complexity. In the area of medical imaging, Deep Learning is growing. Convolutional Neural Networks (CNN) and other architectures are used in this study to see how they can be used to accurately detect and classify the stages of diabetic retinopathy. Our approach utilizes publicly available datasets and several deep learning techniques are used to identify and categories the Fundus images into four stages of DR will be compared in this work. Model robustness is enhanced using data preprocessing methods like normalization, augmentation, and segmentation. The models are evaluated using performance metrics like accuracy, precision, recall, F1-score, and Area under Curve (AUC). The results demonstrate that deep learning models can achieve high classification accuracy, outperforming traditional machine learning methods. Ophthalmologists may find it easier to comprehend model predictions if they are able to gain insight into the regions of interest that are essential for decision-making through visual interpretation of the models. This study underscores the potential of deep learning to revolutionize diabetic retinopathy diagnosis, offering a foundation for future research in integrating multi-modal data and real-world applications. ",""
"DiabEye: an Automated Deep Learning Approach for Early Detection of Diabetic Retinopathy","https://scispace.com/paper/diabeye-an-automated-deep-learning-approach-for-early-gi42weok57j2","2025","Journal Article","","Ramkumar Devendiran
Kolluri Vyshnavi
Sruthi Krishna Gajula
Harshitha Vidavalapati","10.1109/iccsp64183.2025.11088736","","Diabetic Retinopathy (DR) is among the most common retinopathy diseases caused by diabetes and is a leading factor of vision loss and blindness, especially among diabetics. The prevention of severe complications and better outcomes of patients is highly dependent on timely diagnosis and treatment. This study discusses the creation of DiabEye, a deep learning- based automated diagnostic system for Diabetic Retinopathy aimed at developing AI powered solutions. The research utilizes the DenseNet121 model, where the network was trained to maximize validation accuracy of 73.01%, which turned out to be the highest accuracy that was achieved among all tested configurations. The system is able to accurately stratify and classify DR severity into five categories: none, mild, moderate, severe and proliferative DR by analyzing fundus visual. This allows more accurate decision making by the professionals involved in the healthcare service delivery. DiabEye provides effective and automated solution for early detection of DR while enabling real time predictions and minimizing the need for head-on diagnosis, thus improving clinical efficiency. DiabEye can greatly improve DR screening due to its high accuracy combined with real-time capabilities making it a revolutionary software in the field of ophthalmology and public health. This research contributes to one of the steps forward in enhancing the application of AI in medical diagnostics.","DiabEye, a deep learning-based system, achieves 73.01% accuracy in detecting Diabetic Retinopathy severity through fundus analysis, enabling real-time predictions and improving clinical efficiency, with potential to revolutionize DR screening in ophthalmology and public health."
"An Inherently Interpretable AI model improves Screening Speed and Accuracy for Early Diabetic Retinopathy","https://scispace.com/paper/an-inherently-interpretable-ai-model-improves-screening-gi0ibmvxdl","2024","Preprint","","Kerol R. Djoumessi Donteu
Ziwei Huang
Laura Kuehlewein
Annekatrin Rickmann
Neethu Simon .
Lisa M. Koch
Philipp Berens","10.1101/2024.06.27.24309574","","Background: Diabetic retinopathy (DR) is a frequent concomitant disease of diabetes, affecting millions worldwide. Screening for this disease based on fundus images has been one of the first successful use cases for modern artificial intelligence in medicine. Current state-of-the-art systems typically use black-box models to make referral decisions, requiring post-hoc methods for AI-human interaction. Methods: In this retrospective reader study, we evaluated an inherently interpretable deep learning model, which explicitly models the local evidence of DR as part of its network architecture, for early DR screening. We trained the network on 34,350 high-quality fundus images from a publicly available dataset and validated its state-of-the-art performance on a large range of ten external datasets. We obtained detailed lesion annotations from ophthalmologists on 65 images to study if the class evidence maps highlight clinically relevant information. Finally, we tested the clinical usefulness of our model in a reader study, where we compared screening for DR without AI support to screening with AI support with and without AI explanations. Results: The inherently interpretable deep learning model obtained an accuracy of .906 [.900-.913] (95%-confidence interval) and an AUC of .904 [.894-.913] on the internal test set and similar performance on external datasets. High evidence regions directly extracted from the model contained clinically relevant lesions such as microaneurysms or haemorrhages with a high precision of .960 [.941 - .976]. Decision support by the model highlighting high-evidence regions in the image improved screening accuracy for difficult decisions and improved screening speed. Interpretation: Inherently interpretable deep learning models can reach state-of-the-art performance and support screening for early DR by improving human-AI collaboration. ","An inherently interpretable AI model improves screening speed and accuracy for early diabetic retinopathy by explicitly modeling local evidence and improving human-AI collaboration."
"Development and Validation of a Deep Learning System for the Provision of a District-Wide Diabetes Retinal Screening Service.","https://scispace.com/paper/development-and-validation-of-a-deep-learning-system-for-the-sqpt81icjxub","2025","Journal Article","Clinical and Experimental Ophthalmology","J. R. Daley
Xingdi Wang
Natalie Ngo
Chee L Khoo
Peter Heydon
Gerald Liew
Vallimayil Vallayutham
Tobias Kongbrailatpam
Uchechukwu L. Osuagwu
Marko Andric
Wei Xuan
David Simmons
Shweta Kaushik","10.1111/ceo.14560","","ABSTRACT Background Artificial intelligence (AI) enhanced retinal screening could reduce the impact of diabetic retinopathy (DR), the leading cause of preventable blindness in Australia. This study assessed the performance and validity of a dual‐modality, deep learning system for detection of vision‐threatening diabetic retinopathy (vtDR) in a multi‐ethnic community. Methods Cross‐sectional (algorithm‐validation) study with the deep learning system assessing fundus photographs for gradability and severity of DR, and optical coherence tomography (OCT) scans for diabetic macular oedema (DMO). Internal validation of each algorithm was performed using a computer‐randomised 80:20 split. External validation was by comparison to standard grading provided by two ophthalmologists in 748 prospectively recruited persons with diabetes (age ≥ 10) from hospital diabetes clinics and a general practice. Main outcome measures included sensitivity, specificity and the area under the receiver operating characteristic curve (AUC). Results Internal validation revealed robust test characteristics. When compared to ophthalmologists, the system achieved an AUC of 0.92 (95% CI 0.90–0.94) for fundus photograph gradeability, 0.91 (95% CI 0.85–0.94) for the diagnosis of severe non‐proliferative DR/proliferative DR and 0.90 (95% CI 0.87–0.96) for DMO detection from OCT scans. It demonstrated real‐world applicability with an AUC of 0.94 (95% CI 0.91–0.97), sensitivity of 92.7% and specificity of 95.5% for detection of vtDR. Ungradable images occurred in 55 participants (7.4%). Conclusions The dual‐modality, deep learning system can diagnose vtDR from fundus photographs and OCT scans with high levels of accuracy and specificity. This could support a novel model of care for DR screening in our community.","A deep learning system for diabetic retinopathy screening achieved high accuracy (AUC 0.92-0.94) in detecting vision-threatening DR from fundus photographs and OCT scans, demonstrating potential for a novel district-wide screening service."
"SwAV-driven diagnostics: new perspectives on grading diabetic retinopathy from retinal photography","https://scispace.com/paper/swav-driven-diagnostics-new-perspectives-on-grading-diabetic-18j1ooyt03up","2024","Journal Article","Frontiers in Robotics and AI","Md Nuho Ul Alam
Erfanul Hoque Bahadur
Abdul Kadar Muhammad Masum
Farzan Majeed Noori
Md. Zia Uddin","10.3389/frobt.2024.1445565","","Diabetic Retinopathy (DR) is a serious eye condition that occurs due to high blood sugar levels in patients with Diabetes Mellitus. If left untreated, DR can potentially result in blindness. Using automated neural network-based methods to grade DR shows potential for early detection. However, the uneven and non-quadrilateral forms of DR lesions provide difficulties for traditional Convolutional Neural Network (CNN)-based architectures. To address this challenge and explore a novel algorithm architecture, this work delves into the usage of contrasting cluster assignments in retinal fundus images with the Swapping Assignments between multiple Views (SwAV) algorithm for DR grading. An ablation study was made where SwAV outperformed other CNN and Transformer-based models, independently and in ensemble configurations with an accuracy of 87.00% despite having fewer parameters and layers. The proposed approach outperforms existing state-of-the-art models regarding classification metrics, complexity, and prediction time. The findings offer great potential for medical practitioners, allowing for more accurate diagnosis of DR and earlier treatments to avoid visual loss. ","This study introduces SwAV-driven diagnostics for grading diabetic retinopathy from retinal photography, achieving 87.00% accuracy with fewer parameters and layers, outperforming existing state-of-the-art models in classification metrics, complexity, and prediction time."
"Diabetic Retinopathy Detection and Grading using Deep learning","https://scispace.com/paper/diabetic-retinopathy-detection-and-grading-using-deep-1nd0i124","2022","Journal Article","Menoufia Journal of Electronic Engineering Research","M.A. Berbar","10.21608/mjeer.2022.138003.1057","","One of the complications of diabetes disease is diabetic retinopathy (DR). Diabetic patients may suffer from total loss of sight. That's if it is not detected and medicated early enough. The early detection of DR is very important during funds screening on a regular basis. Detection and grading of DR are difficult because most fundus images suffer from undersaturation and noise. This paper proposes a new enhancement process as a solution to the poor quality of fundus images. It also proposes two architectures for convolutional neural network (CNN) models. The first one is the binary classifier of DR images into normal and abnormal. The second CNN architecture to classify the severity grades of DR. In this study, we also utilized different pre-trained convolutional neural network models to show the impact on the performance of the use of transfer learning from pre-trained CNN models vs newly defined architectures. The pre-trained CNN models and the two new proposed CNN models are tested using Messidor1, Messidor2, and Kaggle EyePACS datasets. The proposed binary classifier model results in F1-scores of 0.9387, 0.9629, and 0.9430 on the Messidor-1, Messidor-2, and EyePACS datasets, respectively. The proposed second model classifies the five grades with an F1-score of 0.9133, 0.9226, and 0.9393 on the Messidor1, Messidor2, and Kaggle EyePACS datasets, respectively. The new proposed CNN model proved its reliability and efficiency in detecting DR and classifying severity grades of DR in fundus images. Preprocessing techniques enhanced the performance by 10.83% of accuracy and 0.13037 in AUC using the binary model. Keywords— Diabetic Retinopathy; Convolutional Neural Network; Fundus images; Deep learning.","The new proposed CNN model proved its reliability and efficiency in detecting DR and classifying severity grades of DR in fundus images and two architectures for convolutional neural network (CNN) models were proposed."
"Blindness (Diabetic Retinopathy) Severity Scale Detection","https://scispace.com/paper/blindness-diabetic-retinopathy-severity-scale-detection-49rl2owpym","2021","Proceedings Article","arXiv: Image and Video Processing","Ramya Bygari
Rachita Naik
Uday Kumar P","10.1109/SDS51136.2021.00009","http://arxiv.org/pdf/2110.01333.pdf","Diabetic retinopathy (DR) is a severe complication of diabetes that can cause permanent blindness. Timely diagnosis and treatment of DR are critical to avoid total loss of vision. Manual diagnosis is time consuming and error-prone. In this paper, we propose a novel deep learning based method for automatic screening of retinal fundus images to detect and classify DR based on the severity. The method uses a dual-path configuration of deep neural networks to achieve the objective. In the first step, a modified UNet++ based retinal vessel segmentation is used to create a fundus image that emphasises elements like haemorrhages, cotton wool spots, and exudates that are vital to identify the DR stages. Subsequently, two convolutional neural networks (CNN) classifiers take the original image and the newly created fundus image respectively as inputs and identify the severity of DR on a scale of 0 to 4. These two scores are then passed through a shallow neural network classifier (ANN) to predict the final DR stage. The public datasets STARE, DRIVE, CHASE DB1, and APTOS are used for training and evaluation. Our method achieves an accuracy of 94.80% and Quadratic Weighted Kappa (QWK) score of 0.9254, and outperform many state-of-the-art methods.","In this paper, a dual-path configuration of deep neural networks was used to detect and classify diabetic retinopathy (DR) based on the severity using a modified UNet++-based retinal vessel segmentation to create a fundus image that emphasises elements like haemorrhages, cotton wool spots, and exudates."
"A Deep Learning Based Approach for Grading of Diabetic Retinopathy Using Large Fundus Image Dataset","https://scispace.com/paper/a-deep-learning-based-approach-for-grading-of-diabetic-3vu0dh5q","2022","Journal Article","Diagnostics","Ayesha Mehboob
Muhammad Akram
Norah Saleh Alghamdi
Anum Abdul Salam","10.3390/diagnostics12123084","https://scispace.com/pdf/a-deep-learning-based-approach-for-grading-of-diabetic-3vu0dh5q.pdf","Diabetic Retinopathy affects one-third of all diabetic patients and may cause vision impairment. It has four stages of progression, i.e., mild non-proliferative, moderate non-proliferative, severe non-proliferative and proliferative Diabetic Retinopathy. The disease has no noticeable symptoms at early stages and may lead to chronic destruction, thus causing permanent blindness if not detected at an early stage. The proposed research provides deep learning frameworks for autonomous detection of Diabetic Retinopathy at an early stage using fundus images. The first framework consists of cascaded neural networks, spanned in three layers where each layer classifies data into two classes, one is the desired stage and the other output is passed to another classifier until the input image is classified as one of the stages. The second framework takes normalized, HSV and RGB fundus images as input to three Convolutional Neural Networks, and the resultant probabilistic vectors are averaged together to obtain the final output of the input image. Third framework used the Long Short Term Memory Module in CNN to emphasize the network in remembering information over a long time span. Proposed frameworks were tested and compared on the large-scale Kaggle fundus image dataset EYEPAC. The evaluations have shown that the second framework outperformed others and achieved an accuracy of 78.06% and 83.78% without and with augmentation, respectively.","In this paper , the authors proposed a deep learning framework for autonomous detection of diabetic retinopathy at an early stage using fundus images. But, the proposed framework is limited to the detection of four stages of progression, i.e., mild non-proliferative, moderate non-plasticity, severe non-propagation, and proliferative."
