"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Automated Diabetic Retinopathy Detection Using Convolutional Neural Networks For Feature Extraction And Classification (ADRFEC)","https://scispace.com/paper/automated-diabetic-retinopathy-detection-using-convolutional-456igqomcwlv","2024","Journal Article","International Journal For Multidisciplinary Research","P. Anilkumar","10.36948/ijfmr.2024.v06i05.27731","","Diabetic Retinopathy (DR) is a significant complication of Diabetes Mellitus, leading to various retinal abnormalities that can impair vision and, in severe cases, result in blindness. Approximately 80% of patients with long-standing diabetes for 10–15 years develop DR. The manual process of diagnosing and detecting DR for timely treatment is both time-consuming and unreliable, mainly due to resource constraints and the need for expert opinion. To address this challenge, computerized diagnostic systems utilizing Deep Learning (DL) Convolutional Neural Network (CNN) architectures have been proposed to learn DR patterns from fundus images and assess disease severity. The proposed model performs an exhaustive analysis of these architectures upon fundus images, and derives the best performing DL architecture for DR feature extraction and fundus image classification. Amongst all the models, ResNet50 has achieved the highest training accu- racy whereas VGG-16 has achieved the lowest training accuracy. Again, VGG-16 has achieved lowest validation accuracy whereas ResNet101 has achieved highest validation accuracy. ","This study proposes ADRFEC, a computerized system using Convolutional Neural Networks (CNNs) for automated Diabetic Retinopathy detection from fundus images, achieving high training and validation accuracy with ResNet50 and ResNet101 models respectively."
"Automated Detection of Diabetic Retinopathy by Using Global Channel Attention Mechanism","https://scispace.com/paper/automated-detection-of-diabetic-retinopathy-by-using-global-zhdlmlbyggba","2025","Journal Article","Iet Image Processing","Jing Qin
Xiaolong Bu
Jing Qin
Xiaolong Bu","10.1049/ipr2.70220","","ABSTRACT Diabetic retinopathy (DR), a major ocular complication of diabetes, poses a significant global health challenge. Although convolutional neural networks (CNNs) have demonstrated effectiveness in DR grading tasks, their ability to capture long‐range dependencies scattered across fundus images remains limited. To address this limitation, we propose a global channel attention mechanism that incorporates the global feature extraction capability of Vision Transformer (ViT) while maintaining compatibility with CNN architectures, thereby enhancing their ability to model long‐range dependencies. Experimental results show that our model achieves test accuracies of 88.49% and 77.33% on the augmented APTOS 2019 and Messidor‐2 datasets, respectively, validating the efficacy of the proposed mechanism. ",""
"A Clinically Interpretable Deep Learning Framework for the Detection and Grading of Diabetic Retinopathy","https://scispace.com/paper/a-clinically-interpretable-deep-learning-framework-for-the-53wwiifcn9vl","2025","Journal Article","Proceedings of IMPRS","Frank Bogan
Hunter Mathias Gill
Doaa Hassan Salem
Michael Happe
Sarath Chandra Janga
Amir Reza Hajrasouliha","10.18060/29087","","Objective: One of the leading causes of blindness in working age adults is diabetic retinopathy (DR) which can result in vision loss if uncontrolled. DR can be detected and graded by fundus retinal imaging, however the amount of images requiring grading creates a burden on ophthalmologists. Thus, a growing demand exists for an optimized DR image reading process. To accomplish this, we propose the use of a deep learning artificial intelligence model to detect and grade DR using lesion feature extraction with clinical interpretation. Methods: Retinal fundus images were collected from two sources for training (n=608): E-Ophthalmology, and a private Indiana University Eugene &amp; Marilyn Glick Eye Institute dataset. Each dataset was divided into 70% (training), 20% (validation), and 10% (testing) subgroups. An external dataset, the UKBB, was also used (n=944) for evaluation. The AI model assigned images to 5 categories based on lesion features. The model operated through 2 stages: a multi-scale DeepLabV3+ to segment retinal lesions from input fundus images, followed by segmentation predictions for lesion. A classifier incorporates data to predict whether DR is present and the grade for images with DR. Results: AI performance was analyzed using several metrics to compare against human grading. Developmental results for segmentation were: 0.88 (precision), 0.70 (recall), 0.78 (f1 score), 0.99 (accuracy), 0.94 (AUC), and 0.76 (IOU). Classification of DR results were: 0.89 (precision), 0.6 (recall), 0.78 (f1 score), 0.62 (accuracy), and 0.8 (AUC). External dataset results were: 0.47 (precision), 0.58 (recall), 0.52 (f1 score), 0.58 (accuracy), and 0.65 (AUC). Conclusions: The proposed deep learning AI framework demonstrates good DR lesion detection and grading performance. Further improvement may allow AI to replace human grading, saving ophthalmologists time and standardizing the grading process. The current approach may be improved by including more lesion features and larger sample sizes. ","A clinically interpretable deep learning framework is proposed for diabetic retinopathy detection and grading, achieving high accuracy (0.88-0.99) in lesion segmentation and DR classification, with potential to replace human grading and standardize the process."
"Cross Feature Fusion of Fundus Image and Generated Lesion Map for Referable Diabetic Retinopathy Classification","https://scispace.com/paper/cross-feature-fusion-of-fundus-image-and-generated-lesion-5djmcdnpl9yy","2024","Journal Article","","Dahyun Mok
Junghyun Bum
Le Duc Tai
Hyunseung Choo","10.48550/arxiv.2411.03618","","Diabetic Retinopathy (DR) is a primary cause of blindness, necessitating early detection and diagnosis. This paper focuses on referable DR classification to enhance the applicability of the proposed method in clinical practice. We develop an advanced cross-learning DR classification method leveraging transfer learning and cross-attention mechanisms. The proposed method employs the Swin U-Net architecture to segment lesion maps from DR fundus images. The Swin U-Net segmentation model, enriched with DR lesion insights, is transferred to generate a lesion map. Both the fundus image and its segmented lesion map are used as complementary inputs for the classification model. A cross-attention mechanism is deployed to improve the model's ability to capture fine-grained details from the input pairs. Our experiments, utilizing two public datasets, FGADR and EyePACS, demonstrate a superior accuracy of 94.6%, surpassing current state-of-the-art methods by 4.4%. To this end, we aim for the proposed method to be seamlessly integrated into clinical workflows, enhancing accuracy and efficiency in identifying referable DR.","This paper proposes a cross-learning DR classification method using transfer learning and cross-attention mechanisms, achieving 94.6% accuracy on two public datasets, surpassing state-of-the-art methods by 4.4%, enhancing clinical workflows for referable diabetic retinopathy identification."
"Deep learning-based diabetic retinopathy diagnosis using transfer learning with VGG19 and InceptionV3","https://scispace.com/paper/deep-learning-based-diabetic-retinopathy-diagnosis-using-sj2dhcmfndfx","2024","Journal Article","Studies in Engineering and Exact Sciences","Ishaq Aiche
Youcef Brik
Bilal Attallah","10.54021/seesv5n2-603","","Diabetes mellitus is a primary contributor to the development of diabetic retinopathy (DR), a condition characterized by the formation of retinal lesions and progressive vision impairment. Left untreated, DR can culminate in blindness, underscoring the critical importance of early detection and intervention. Despite the absence of a definitive cure for DR, available treatments aim to preserve existing vision. The conventional manual diagnosis of DR through the evaluation of retina fundus images by ophthalmologists is labor-intensive, expensive, and susceptible to human error. As an alternative, computer-aided diagnostic techniques, particularly those based on deep learning, have gained traction for their potential to enhance diagnostic accuracy and reduce errors. Recently, Convolutional Neural Networks (CNNs) have demonstrated exceptional efficacy in medical image analysis due to their capability to extract local image features with high precision. In this study, we propose a multi-level fine-tuned deep learning approach for the classification of diabetic retinopathy using two distinct pre-trained models: VGG19 and InceptionV3. Our findings reveal that the proposed InceptionV3 network outperformed other models as well as the state-of-the-art methods, achieving a classification accuracy of 98.09% in the binary classification of DR images. ","This study proposes a deep learning-based approach using VGG19 and InceptionV3 models for diabetic retinopathy diagnosis, achieving a 98.09% classification accuracy, outperforming state-of-the-art methods and demonstrating the potential for early detection and intervention."
"EfficientNetB0-based Automated Diabetic Retinopathy Classification in Fundus Images","https://scispace.com/paper/efficientnetb0-based-automated-diabetic-retinopathy-70kxcc72yxbm","2024","Journal Article","","Ezekiel Alaric Majaw
G. Naveen Sundar
D. Narmadha
Senthil Kumar Thangavel
R. Venkatesan
Adeyemi Abel Ajibesin","10.1109/icacrs62842.2024.10841698","","The most common cause of blindness among diabetics is diabetic retinopathy. This disease must be detected in its early stages as delaying treatment can result in permanent blindness. In today’s modern world with the development of technologies, automated techniques have improved the accuracy and efficiency of detecting and classifying this disease. This study suggests a deep learning model utilizing EfficientNetB0 that focuses on designing a neural network structure that requires fewer parameters and computations compared to traditional architectures. Further to help in increasing the accuracy, the image is being processed with methods like CLAHE which is an image processing algorithm that helps in enhancing the contrast while keeping the noise of the images as low as possible. Also, augmentation is being done on the images and SMOTE is applied to handle class imbalance. We collected the APTOS Blindness Detection dataset consisting of retinal fundus images. The accuracy that is being obtained from the proposed methodology is 98.78% indicating the model's effectiveness in detection and classifying between the various stages of diabetic retinopathy.","This study proposes an EfficientNetB0-based deep learning model for automated diabetic retinopathy classification in fundus images, achieving 98.78% accuracy with CLAHE enhancement, data augmentation, and SMOTE to handle class imbalance in the APTOS dataset."
"Artificial Intelligence in Retinal Disease Detection: Technological Advances and Clinical Applications Research","https://scispace.com/paper/artificial-intelligence-in-retinal-disease-detection-3vhxa2oo5h2j","2025","Journal Article","Applied and Computational Engineering","Yining Xu","10.54254/2755-2721/2025.po23525","","Retinal lesions, as common complications of chronic diseases such as diabetes and hypertension, have become a leading cause of irreversible visual impairment worldwide. According to the 2023 report by the International Diabetes Federation (IDF), approximately 34% of diabetic patients globally develop diabetic retinopathy (DR), with a subset progressing to vision-threatening advanced stages. Traditional screening methods depend on eye doctors to manually analyze fundus images, which can be difficult due to issues like low accuracy, uneven access to medical resources, and differences in opinions among doctors. In recent years, breakthroughs in deep learning have provided a novel methodological framework for medical image analysis. In particular, the innovative application of convolutional neural networks (CNNs) in retinal image interpretation has enabled a paradigm shift from reliance on manual expertise to data-driven approaches. This study adopts a systematic literature review to summarize the technological advances of artificial intelligence in retinal disease detection and discusses the associated clinical challenges and future prospects. The findings reveal that CNN-based models, such as ResNet-50, achieve high accuracy rates of up to 94.2% in DR grading, significantly outperforming manual screening. Additionally, generative adversarial networks (GANs) and multimodal fusion strategies effectively enhance performance in small-sample settings and improve detection sensitivity. However, issues such as data heterogeneity and limited model interpretability continue to hinder clinical application. It is therefore imperative to promote large-scale deployment of AI-assisted diagnostic systems through the construction of standardized multi-center databases, development of lightweight models, and design of human-computer collaborative diagnostic interfaces. ","This study reviews AI advancements in retinal disease detection, highlighting CNN-based models' high accuracy rates (up to 94.2%) in diabetic retinopathy grading, and identifies challenges such as data heterogeneity and limited model interpretability."
"Enhancing Diabetic Retinopathy Detection with CNN-Based Models: A
  Comparative Study of UNET and Stacked UNET Architectures","https://scispace.com/paper/enhancing-diabetic-retinopathy-detection-with-cnn-based-25pea0nrg77z","2024","Journal Article","","Ameya Uppina
S Navaneetha Krishnan
Teja Tallam
Nikhil Iyer
Juan Rogelio Aguirre‐Rivera","10.48550/arxiv.2411.01251","https://scispace.compdf/enhancing-diabetic-retinopathy-detection-with-cnn-based-25pea0nrg77z.pdf","Diabetic Retinopathy DR is a severe complication of diabetes. Damaged or abnormal blood vessels can cause loss of vision. The need for massive screening of a large population of diabetic patients has generated an interest in a computer-aided fully automatic diagnosis of DR. In the realm of Deep learning frameworks, particularly convolutional neural networks CNNs, have shown great interest and promise in detecting DR by analyzing retinal images. However, several challenges have been faced in the application of deep learning in this domain. High-quality, annotated datasets are scarce, and the variations in image quality and class imbalances pose significant hurdles in developing a dependable model. In this paper, we demonstrate the proficiency of two Convolutional Neural Networks CNNs based models, UNET and Stacked UNET utilizing the APTOS Asia Pacific Tele-Ophthalmology Society Dataset. This system achieves an accuracy of 92.81% for the UNET and 93.32% for the stacked UNET architecture. The architecture classifies the images into five categories ranging from 0 to 4, where 0 is no DR and 4 is proliferative DR. ","This study compares UNET and Stacked UNET architectures for diabetic retinopathy detection using retinal images, achieving 92.81% and 93.32% accuracy, respectively, on the APTOS dataset, addressing challenges in deep learning applications for DR diagnosis."
"Leveraging Deep Learning for Automated Diabetic Retinopathy Detection and Classification with Convolutional Neural Networks","https://scispace.com/paper/leveraging-deep-learning-for-automated-diabetic-retinopathy-jwnmaqpazk01","2024","Journal Article","","Eshika Jain
Abhinav Rathour","10.1109/cisct62494.2024.11134219","","A deep learning-based approach is presented in this study for multi-class classification of DR from a dataset of 2,750 retinal fundus images obtained from Kaggle. The dataset spans five classes: Preprocessed with resizing, normalization, and data augmentation: Healthy, Mild DR, Moderate DR, Severe DR, and Proliferative DR. At the first stage, a combined model is proposed, which employs CNN as the backbone for feature extraction and further fine-tuned with the Dense layer, Batch Normalization, Dropout and a softmax output layer for the multi-class classification. An overall accuracy of $92 \%$ and an F1 score of a weighted average of 0.93 was achieved by training the model using the AdamW optimizer over 50 epochs. Evaluation metrics such as precision, recall, $\text{F1}$-score and confusion matrix analysis demonstrate high performance for Healthy and Moderate DR classes but challenging performance on rare classes like Proliferative DR and Severe DR; both F1 scores are 0.84. In particular, limitations arise due to class imbalance and overlapping features. In future work, forward work will involve mitigating these issues by means of advanced feature extraction, data rebalancing, and expanding datasets to increase generalizability. Due to the model's demonstrated high accuracy and computational efficiency, it has shown promise as a fundamental world clinical tool for aiding ophthalmologists in the early, timely diagnosis and management of DR.","This study presents a deep learning-based approach for automated diabetic retinopathy detection and classification using convolutional neural networks, achieving 92% accuracy and 0.93 F1 score on a dataset of 2,750 retinal fundus images."
"Deep CNN Architecture for Automated Identification and Severity Grading Of Diabetic Retinopathy","https://scispace.com/paper/deep-cnn-architecture-for-automated-identification-and-6yseemlvttt8","2025","Repository","","","10.5281/zenodo.15680947","","Diabetic Retinopathy (DR) is among the most prevalent microvascular diabetic complications and amajor cause of avoidable blindness in the world. Early identification and correct grading of DR are critical forthe initiation of prompt treatment and prevention of vision loss. Nonetheless, expert ophthalmologist-dependent retinal fundus image manual evaluation is time-consuming, prone to subjectivity, and highlyreliant on skilled ophthalmologists. In order to deal with these issues, in this research, an automated, deeplearning approach and Convolutional Neural Networks (CNN) is suggested for detecting the severity ofDiabetic Retinopathy using retinal fundus images. The CNN architecture classifies these retinal scan imagesinto five clinically accepted stages: NO DR, Mild Stage DR, Moderate Stage DR, Severe Stage DR, andProliferative Stage DR. The architecture includes several convolutional layers followed by BatchNormalizationh,aRrdeLU Aectxiuvadtaiotens,, and Msoaftx Pooleinxugdoapteesr,ationsantod extracthierarchical features of retinal abnormalities. nAeFouvlalysccuolanrnizeacttieodn.layer approach is used toavoid overfitting and improve generalization. The last softmax layer gives probabilistic classification output.The model is learned and being tested on a vast annotated dataset of retinal images with high classificationaccuracy and sensitivity for all DR grades. Experimental results have proven that the suggested CNN modelefficiently detects the DR stages with great reliability. The system provides a scalable and non-invasivemethod to aid ophthalmologists in early screening and diagnosis, thus facilitating better treatment,particularly for resource-poor areas ",""
"Combining transfer learning with retinal lesion features for accurate detection of diabetic retinopathy","https://scispace.com/paper/combining-transfer-learning-with-retinal-lesion-features-for-gugruur39ouw","2024","Repository","","Doaa Hassan
Hunter Mathias Gill
Michael Happe
Ashay D. Bhatwadekar
Amir Reza Hajrasouliha
Sarath Chandra Janga","10.60692/4swpc-ba186","","Diabetic retinopathy (DR) is a late microvascular complication of Diabetes Mellitus (DM) that could lead to permanent blindness in patients, without early detection. Although adequate management of DM via regular eye examination can preserve vision in in 98% of the DR cases, DR screening and diagnoses based on clinical lesion features devised by expert clinicians; are costly, time-consuming and not sufficiently accurate. This raises the requirements for Artificial Intelligent (AI) systems which can accurately detect DR automatically and thus preventing DR before affecting vision. Hence, such systems can help clinician experts in certain cases and aid ophthalmologists in rapid diagnoses. To address such requirements, several approaches have been proposed in the literature that use Machine Learning (ML) and Deep Learning (DL) techniques to develop such systems. However, these approaches ignore the highly valuable clinical lesion features that could contribute significantly to the accurate detection of DR. Therefore, in this study we introduce a framework called DR-detector that employs the Extreme Gradient Boosting (XGBoost) ML model trained via the combination of the features extracted by the pretrained convolutional neural networks commonly known as transfer learning (TL) models and the clinical retinal lesion features for accurate detection of DR. The retinal lesion features are extracted via image segmentation technique using the UNET DL model and captures exudates (EXs), microaneurysms (MAs), and hemorrhages (HEMs) that are relevant lesions for DR detection. The feature combination approach implemented in DR-detector has been applied to two common TL models in the literature namely VGG-16 and ResNet-50. We trained the DR-detector model using a training dataset comprising of 1,840 color fundus images collected from e-ophtha, retinal lesions and APTOS 2019 Kaggle datasets of which 920 images are healthy. To validate the DR-detector model, we test the model on external dataset that consists of 81 healthy images collected from High-Resolution Fundus (HRF) dataset and MESSIDOR-2 datasets and 81 images with DR signs collected from Indian Diabetic Retinopathy Image Dataset (IDRID) dataset annotated for DR by expert. The experimental results show that the DR-detector model achieves a testing accuracy of 100% in detecting DR after training it with the combination of ResNet-50 and lesion features and 99.38% accuracy after training it with the combination of VGG-16 and lesion features. More importantly, the results also show a higher contribution of specific lesion features toward the performance of the DR-detector model. For instance, using only the hemorrhages feature to train the model, our model achieves an accuracy of 99.38 in detecting DR, which is higher than the accuracy when training the model with the combination of all lesion features (89%) and equal to the accuracy when training the model with the combination of all lesions and VGG-16 features together. This highlights the possibility of using only the clinical features, such as lesions that are clinically interpretable, to build the next generation of robust artificial intelligence (AI) systems with great clinical interpretability for DR detection. The code of the DR-detector framework is available on GitHub at https://github.com/Janga-Lab/DR-detector and can be readily employed for detecting DR from retinal image datasets. ",""
"Enhancing Diabetic Retinopathy Classification Accuracy through Dual Attention Mechanism in Deep Learning","https://scispace.com/paper/enhancing-diabetic-retinopathy-classification-accuracy-70apnd7v6lan","2025","Journal Article","","Hannan Abdul
Mahmood Zahid
Qureshi, Rizwan
Ali, Hazrat","10.48550/arxiv.2507.19199","","Automatic classification of Diabetic Retinopathy (DR) can assist ophthalmologists in devising personalized treatment plans, making it a critical component of clinical practice. However, imbalanced data distribution in the dataset becomes a bottleneck in the generalization of deep learning models trained for DR classification. In this work, we combine global attention block (GAB) and category attention block (CAB) into the deep learning model, thus effectively overcoming the imbalanced data distribution problem in DR classification. Our proposed approach is based on an attention mechanism-based deep learning model that employs three pre-trained networks, namely, MobileNetV3-small, Efficientnet-b0, and DenseNet-169 as the backbone architecture. We evaluate the proposed method on two publicly available datasets of retinal fundoscopy images for DR. Experimental results show that on the APTOS dataset, the DenseNet-169 yielded 83.20% mean accuracy, followed by the MobileNetV3-small and EfficientNet-b0, which yielded 82% and 80% accuracies, respectively. On the EYEPACS dataset, the EfficientNet-b0 yielded a mean accuracy of 80%, while the DenseNet-169 and MobileNetV3-small yielded 75.43% and 76.68% accuracies, respectively. In addition, we also compute the F1-score of 82.0%, precision of 82.1%, sensitivity of 83.0%, specificity of 95.5%, and a kappa score of 88.2% for the experiments. Moreover, in our work, the MobileNetV3-small has 1.6 million parameters on the APTOS dataset and 0.90 million parameters on the EYEPACS dataset, which is comparatively less than other methods. The proposed approach achieves competitive performance that is at par with recently reported works on DR classification. ","This study proposes a dual attention mechanism-based deep learning model for Diabetic Retinopathy classification, achieving competitive performance on two datasets with mean accuracies ranging from 75.43% to 83.20% and outperforming other methods in terms of parameter efficiency."
"Optimizing Synergy in Deep Learning for Accurate Diabetic Retinopathy Identification and Staging","https://scispace.com/paper/optimizing-synergy-in-deep-learning-for-accurate-diabetic-2b7ohzxff64j","2024","Journal Article","","Raghunadha Reddi Dornala
Adusumilli Ramana Lakshmi
Sudhir Ponnapalli
Ganji Ramanjaiah
Kopparthi Poorna Sairamakrishna","10.1109/icesc60852.2024.10689902","","Millions of people with diabetes suffer from diabetic retinopathy (DR), the primary cause of vision loss in human beings. Early detection and precise staging are essential to manage and treat DR effectively. In recent years, deep learning (DL) approaches have demonstrated encouraging results in automating the staging and detection of DR from retinal images. Developers have designed many existing systems to detect and classify DR images based on their staging. The proposed approach, also called a novel method, increases the detection rate regarding affected regions. Various architectures such as Residual Networks (ResNets), Attention Mechanisms, and Convolutional Neural Networks (CNNs) improved the performance of the proposed approach by obtaining significant data from retinal images. Transfer learning mainly transfers the disease and standard patterns from the training to testing models. An additional advantage of the proposed approach is that it combines advanced preprocessing and feature extraction techniques. The preprocessing technique reduces the noise and filters the images without losing the pixel quality. The feature extraction helps extract the essential patterns from the input DR images that help detect the affected regions. Experimental analyses were applied using two publicly accessible datasets, such as the Kaggle DR dataset and Kaggle Fundus images, which contain various retinal pictures with different levels of DR severity. Comparing our results against state-of-the-art methods, we find considerable identification and stage accuracy increases.","This study optimizes deep learning synergy for accurate diabetic retinopathy identification and staging, leveraging ResNets, attention mechanisms, and CNNs, with transfer learning and advanced preprocessing and feature extraction techniques, achieving improved detection and staging accuracy."
"Enhancing Diabetic Retinopathy Diagnosis: A Lightweight CNN Architecture
  for Efficient Exudate Detection in Retinal Fundus Images","https://scispace.com/paper/enhancing-diabetic-retinopathy-diagnosis-a-lightweight-cnn-2abdfzzhq2ea","2024","Journal Article","","Mujadded Al Rabbani Alif","10.48550/arxiv.2408.06784","https://scispace.compdf/enhancing-diabetic-retinopathy-diagnosis-a-lightweight-cnn-2abdfzzhq2ea.pdf","Retinal fundus imaging plays an essential role in diagnosing various stages of diabetic retinopathy, where exudates are critical markers of early disease onset. Prompt detection of these exudates is pivotal for enabling optometrists to arrest or significantly decelerate the disease progression. This paper introduces a novel, lightweight convolutional neural network architecture tailored for automated exudate detection, designed to identify these markers efficiently and accurately. To address the challenge of limited training data, we have incorporated domain-specific data augmentations to enhance the model's generalizability. Furthermore, we applied a suite of regularization techniques within our custom architecture to boost diagnostic accuracy while optimizing computational efficiency. Remarkably, this streamlined model contains only 4.73 million parameters a reduction of nearly 60% compared to the standard ResNet-18 model, which has 11.69 million parameters. Despite its reduced complexity, our model achieves an impressive F1 score of 90%, demonstrating its efficacy in the early detection of diabetic retinopathy through fundus imaging. ","This study presents a lightweight CNN architecture for efficient exudate detection in retinal fundus images, achieving 90% F1 score with 4.73 million parameters, a 60% reduction from ResNet-18, while enhancing diabetic retinopathy diagnosis."
"Dual branch deep learning network for detection and stage grading of diabetic retinopathy","https://scispace.com/paper/dual-branch-deep-learning-network-for-detection-and-stage-4ah7h1gjx7","2024","Journal Article","Biomedical Signal Processing and Control","Hossein Shakibania
Sina Raoufi
Behnam Pourafkham
Hassan Khotanlou
Muharram Mansoorizadeh","10.1016/j.bspc.2024.106168","","Diabetic retinopathy is a severe complication of diabetes that can lead to permanent blindness if not treated promptly. Early and accurate diagnosis of the disease is essential for successful treatment. This paper introduces a deep learning method for the detection and stage grading of diabetic retinopathy, using a single fundus retinal image. Our model utilizes transfer learning, employing two state-of-the-art pre-trained models as feature extractors and fine-tuning them on a new dataset. The proposed model is trained on a large multi-center dataset, including the APTOS 2019 dataset, obtained from publicly available sources. It achieves remarkable performance in diabetic retinopathy detection and stage classification on the APTOS 2019, outperforming the established literature. For binary classification, the proposed approach achieves an accuracy of 98.50%, a sensitivity of 99.46%, and a specificity of 97.51%. In stage grading, it achieves a quadratic weighted kappa of 93.00%, an accuracy of 89.60%, a sensitivity of 89.60%, and a specificity of 97.72%. The proposed approach serves as a reliable screening and stage grading tool for diabetic retinopathy, offering significant potential to enhance clinical decision-making and patient care. ","A deep learning model for diabetic retinopathy detection and stage grading using a single fundus retinal image achieves high accuracy and outperforms existing literature."
"Attention-based deep learning framework for automatic fundus image processing to aid in diabetic retinopathy grading.","https://scispace.com/paper/attention-based-deep-learning-framework-for-automatic-fundus-lsf3ebayep","2024","Journal Article","Computer Methods and Programs in Biomedicine","Roberto Romero-Oraá
María Herrero-Tudela
M. I. López
R. Hornero
Maria Ballesta Garcia","10.1016/j.cmpb.2024.108160","","Early detection and grading of Diabetic Retinopathy (DR) is essential to determine an adequate treatment and prevent severe vision loss. However, the manual analysis of fundus images is time consuming and DR screening programs are challenged by the availability of human graders. Current automatic approaches for DR grading attempt the joint detection of all signs at the same time. However, the classification can be optimized if red lesions and bright lesions are independently processed since the task gets divided and simplified. Furthermore, clinicians would greatly benefit from explainable artificial intelligence (XAI) to support the automatic model predictions, especially when the type of lesion is specified. As a novelty, we propose an end-to-end deep learning framework for automatic DR grading (5 severity degrees) based on separating the attention of the dark structures from the bright structures of the retina. As the main contribution, this approach allowed us to generate independent interpretable attention maps for red lesions, such as microaneurysms and hemorrhages, and bright lesions, such as hard exudates, while using image-level labels only.Our approach is based on a novel attention mechanism which focuses separately on the dark and the bright structures of the retina by performing a previous image decomposition. This mechanism can be seen as a XAI approach which generates independent attention maps for red lesions and bright lesions. The framework includes an image quality assessment stage and deep learning-related techniques, such as data augmentation, transfer learning and fine-tuning. We used the architecture Xception as a feature extractor and the focal loss function to deal with data imbalance.The Kaggle DR detection dataset was used for method development and validation. The proposed approach achieved 83.7 % accuracy and a Quadratic Weighted Kappa of 0.78 to classify DR among 5 severity degrees, which outperforms several state-of-the-art approaches. Nevertheless, the main result of this work is the generated attention maps, which reveal the pathological regions on the image distinguishing the red lesions and the bright lesions. These maps provide explainability to the model predictions.Our results suggest that our framework is effective to automatically grade DR. The separate attention approach has proven useful for optimizing the classification. On top of that, the obtained attention maps facilitate visual interpretation for clinicians. Therefore, the proposed method could be a diagnostic aid for the early detection and grading of DR. ","An end-to-end deep learning framework for automatic DR grading based on separating the attention of the dark structures from the bright structures of the retina based on a novel attention mechanism which focuses separately on the dark and the bright structures of the retina."
"Optimized Transfer Learning with Xception for DR Grading: A Data Augmentation and Balancing Approach","https://scispace.com/paper/optimized-transfer-learning-with-xception-for-dr-grading-a-3864bcysl6wc","2025","Journal Article","","Manjari Joshi
A.K. Pal
Ankita Pandey","10.1109/ciscon66933.2025.11337731","","This classification analysis of Diabetic Retinopathy (DR) employs a deep transfer learning approach to improve automated DR classification. We use the Xception model and fine-tune the top 100 layers for optimal feature extraction, incorporating advanced data augmentation techniques and Random Oversampling (ROS) to address class imbalance. Ensuring robust generalization, we implement a comprehensive preprocessing pipeline with augmentation-based transformations. The model is trained with label smoothing and adaptive learning rate scheduling to stabilize convergence using categorical cross-entropy. Tested on the IDRiD dataset, our method achieves a training accuracy of 72.39 % and a test accuracy of 67.74 %, demonstrating better performance than standard classification methods. The confusion matrix and classification report support its effectiveness in distinguishing DR severity levels. These findings highlight the potential of deep learning in DR screening and offer a clinically feasible, scalable solution for early diagnosis and monitoring of disease progression in ophthalmology.","This study employs Xception-based transfer learning with data augmentation and balancing techniques to improve DR classification, achieving 72.39% training and 67.74% test accuracy on the IDRiD dataset, outperforming standard methods in distinguishing DR severity levels."
"Deep learning fundus image analysis for early diabetic retinopathy","https://scispace.com/paper/deep-learning-fundus-image-analysis-for-early-diabetic-mxxs0ajaoq2p","2025","Repository","","","10.5281/zenodo.15878244","","ABSTRACT Diabetic retinopathy (DR) is a leading cause of vision impairment and blindness among working-age adults globally, making early detection and intervention crucial for preventing irreversible damage. Deep learning, particularly convolutional neural networks (CNNs), has emerged as a powerful tool for automated fundus image analysis, offering promising solutions for timely and accurate DR diagnosis. This study explores the development and evaluation of a deep learning-based system designed to classify fundus images for the early detection of DR. Leveraging a large dataset of labeled retinal images, the proposed model was trained to detect subtle pathological features such as microaneurysms, hemorrhages, and exudates that signal the onset of DR. The system demonstrated high sensitivity and specificity in distinguishing between healthy and diabetic retinopathic eyes, outperforming traditional machine learning techniques and approaching the diagnostic accuracy of expert ophthalmologists. Data augmentation, transfer learning, and model fine-tuning were employed to enhance performance and generalizability. The study also addresses challenges such as class imbalance, image quality variability, and the need for explainable AI in clinical settings. The results underscore the potential of deep learning in streamlining DR screening processes, reducing the burden on healthcare systems, and improving patient outcomes, particularly in resource-limited environments. Future work will focus on integrating the model into real-time diagnostic workflows and expanding its capability to detect additional retinal diseases. Key Words: Deep Learning, Early Detection, Retinal Imaging, Diabetic Retinopathy, Diabetic Eye Disease. ",""
