"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Pharmacology, Efficacy and Safety of Liraglutide in the Management of Type 2 Diabetes","https://scispace.com/paper/pharmacology-efficacy-and-safety-of-liraglutide-in-the-1unca5dbjm3o","","","","R Keith Campbell
Neumiller","10.2147/dmsott.s7314","","Liraglutide is a glucagon-like peptide-1 analog with pharmacokinetic properties suitable for once-daily administration approved by the Food and Drug Administration for the treatment of patients with type 2 diabetes. Clinical trial data from large, controlled studies ­demonstrate the safety and efficacy of liraglutide in terms of hemoglobin A 1c (HbA 1c ) reduction, reductions in body weight, and the drug’s low risk for hypoglycemic events when used as monotherapy. ­Liraglutide has been studied as monotherapy and in combination with metformin, glimepiride, and ­rosiglitazone for the treatment of type 2 diabetes. Additionally, comparative data with insulin glargine and exenatide therapy are available from Phase III trials. Once-daily ­administration may provide a therapeutic advantage for liraglutide over twice-daily exenatide, with similar improvements in HbA 1c and body weight observed when liraglutide was compared with exenatide. The glucose-dependent mechanism of insulin release with incretin analog therapy holds potential clinical significance in the management of postprandial hyperglycemic excursions, with minimal risk of hypoglycemia when used with non-secretagogue medications. Data to date on patient-reported outcomes with liraglutide treatment are encouraging. The most common adverse events associated with liraglutide therapy are dose-dependent nausea, vomiting, and diarrhea. Diligent postmarketing surveillance to elucidate the risk of pancreatitis and medullary thyroid carcinoma in a heterogeneous population are likely warranted. Keywords: incretin analog, incretin effect, liraglutide, diabetes","Liraglutide, a glucagon-like peptide-1 analog, demonstrates efficacy and safety in type 2 diabetes management, reducing HbA1c, body weight, and hypoglycemic events, with a favorable safety profile and potential therapeutic advantages over exenatide and insulin glargine."
"dose-dependent and transient. Liraglutide is contraindicated in persons with a personal or a family history of medullary thyroid cancer, a personal history of multiple endocrine neoplasia syndrome Type 2, or hypersensitivity towards liraglutide. Suspicion of acute pancreatitis should lead to drug discontinuation. Practice Points Management of Type 2 diabetes with","https://scispace.com/paper/dose-dependent-and-transient-liraglutide-is-contraindicated-3rlxu2ngm3","2014","","","Mette Bohl
Ann Overgaard
Anna Pietraszek
Kjeld Hermansen","","https://scispace.com/pdf/dose-dependent-and-transient-liraglutide-is-contraindicated-3rlxu2ngm3.pdf","Summary Liraglutide is a once daily subcutaneously administered GLP-1 receptor agonist approved for Type 2 diabetes treatment. The standard treatment dose is 1.2 mg/day, but dose titration up to 1.8 mg/day is approved. Liraglutide lowers HbA1c by 0.8–1.6% and causes sustained glucose lowering for up to 2 years. Its effect on glycemic control is superior to that of placebo and several comparator drugs. Liraglutide causes a weight reduction of up to 3.6 kg. Its main adverse effects are transient gastrointestinal symptoms. The risk of onset of hypoglycemia in response to liraglutide is very low. An association with acute pancreatitis cannot be entirely excluded. We await data on its impact on cardiovascular disease. GLP-1 receptor agonists are accepted as a second-line treatment in Type 2 diabetes.","Liraglutide as mentioned in this paper is a once daily subcutaneously administered GLP-1 receptor agonist approved for Type-2 diabetes treatment, which has a lower HbA1c by 0.8-1.6% and causes sustained glucose lowering for up to 2 years."
"Liraglutide and Cardiovascular Outcomes in Patients with Long-Standing Type 2 Diabetes","https://scispace.com/paper/liraglutide-and-cardiovascular-outcomes-in-patients-with-m3vmj72i3z","2016","Journal Article","NEJM Journal Watch","Allan S. Brett","10.1056/NEJM-JW.NA41592","","The latest study of the cardiovascular effects of a diabetes drug involves liraglutide, a glucagon-like peptide-1 (GLP-1) analogue. In this randomized","The latest study of the cardiovascular effects of a diabetes drug involves liraglutide, a glucagon-like peptide-1 (GLP-1) analogue, and shows promising results in patients with type 2 diabetes."
"Weight maintenance and additional weight loss with liraglutide after low-calorie-diet-induced weight loss: The SCALE Maintenance randomized study","https://scispace.com/paper/weight-maintenance-and-additional-weight-loss-with-4jrdpnenpk","2013","Journal Article","International Journal of Obesity","Thomas A. Wadden
Priscilla Hollander
S Klein
Kevin D. Niswender
V Woo
P M Hale
Louis J. Aronne","10.1038/IJO.2013.120","","Weight maintenance and additional weight loss with liraglutide after low-calorie-diet-induced weight loss: The SCALE Maintenance randomized study","Liraglutide, with diet and exercise, maintained weight loss achieved by caloric restriction and induced further weight loss over 56 weeks, and produced small but statistically significant improvements in several cardiometabolic risk factors compared with placebo."
"Glucagon-like Peptide-1 Receptor Analogues for the Treatment of Obesity","https://scispace.com/paper/glucagon-like-peptide-1-receptor-analogues-for-the-treatment-18mn1bzf","2022","Journal Article","touchREVIEWS in Endocrinology","David M. Williams
Matthew Staff
Stephen C. Bain
Thinzar Min","10.17925/EE.2022.18.1.43","https://www.touchendocrinology.com/wp-content/uploads/sites/5/2022/05/touchENDO_18.1_pp43-48.pdf","There is an increasing prevalence of obesity worldwide, associated with significant morbidity and mortality, which frequently reduces quality of life and life expectancy. Consequently, there is a substantial and growing personal and economic burden necessitating the development of more effective therapies for obesity. Glucagon-like peptide-1 receptor analogues (GLP-1RAs) are licensed for the treatment of type 2 diabetes (T2D), and there is substantial evidence that these drugs not only improve cardiovascular outcomes but also promote weight loss. More recent evidence supports the use of the GLP-1RAs liraglutide and semaglutide in people with obesity without T2D. This article discusses the results of the major cardiovascular outcome trials for GLP-1RAs in people with T2D, the SCALE Obesity and Prediabetes study (Effect of liraglutide on body weight in non-diabetic obese subjects or overweight subjects with co-morbidities: SCALE™ - Obesity and Pre-diabetes; ClinicalTrials.gov identifier: NCT01272219; investigating liraglutide) and the STEP studies (Semaglutide treatment effect in people with obesity; assorted studies; investigating subcutaneous semaglutide). We also highlight the importance of a cost-effective approach to obesity pharmacotherapy. Clinicians should consider the use of GLP-1RAs in people with obesity, especially those with T2D or other obesity-related diseases, such as hypertension and dyslipidaemia. Ongoing trials, as well as clinical and cost-effectiveness appraisals, are anticipated over the next 12 months, and their findings may change the current landscape of obesity pharmacotherapy.","Clinicians should consider the use of GLP-1RAs in people with obesity, especially those with T2D or other obesity-related diseases, such as hypertension and dyslipidaemia, and the importance of a cost-effective approach to obesity pharmacotherapy."
"Glucagon-like Peptide-1 Receptor Analogues for the Treatment of Obesity","https://scispace.com/paper/glucagon-like-peptide-1-receptor-analogues-for-the-treatment-ziqsc28y","2022","Journal Article","Endocrinology","Gennadiy Zhegunov
Tecnológico de Monterrey W-STEM team
Abdullayev Azimjon Ashurvoy o'g'li
Diego dos Santos Reis","10.17925/ee.2022.18.1.43","","There is an increasing prevalence of obesity worldwide, associated with significant morbidity and mortality, which frequently reduces quality of life and life expectancy. Consequently, there is a substantial and growing personal and economic burden necessitating the development of more effective therapies for obesity. Glucagon-like peptide-1 receptor analogues (GLP-1RAs) are licensed for the treatment of type 2 diabetes (T2D), and there is substantial evidence that these drugs not only improve cardiovascular outcomes but also promote weight loss. More recent evidence supports the use of the GLP-1RAs liraglutide and semaglutide in people with obesity without T2D. This article discusses the results of the major cardiovascular outcome trials for GLP-1RAs in people with T2D, the SCALE Obesity and Prediabetes study (Effect of liraglutide on body weight in non-diabetic obese subjects or overweight subjects with co-morbidities: SCALE™ - Obesity and Pre-diabetes; ClinicalTrials.gov identifier: NCT01272219; investigating liraglutide) and the STEP studies (Semaglutide treatment effect in people with obesity; assorted studies; investigating subcutaneous semaglutide). We also highlight the importance of a cost-effective approach to obesity pharmacotherapy. Clinicians should consider the use of GLP-1RAs in people with obesity, especially those with T2D or other obesity-related diseases, such as hypertension and dyslipidaemia. Ongoing trials, as well as clinical and cost-effectiveness appraisals, are anticipated over the next 12 months, and their findings may change the current landscape of obesity pharmacotherapy. ","In this article , the results of the major cardiovascular outcome trials for GLP-1RAs in people with T2D, the SCALE Obesity and Prediabetes study (Effect of liraglutide on body weight in non-diabetic obese subjects or overweight subjects with co-morbidities)."
"Lessons from a cardiovascular outcome trial with liraglutide in type 2 diabetes.","https://scispace.com/paper/lessons-from-a-cardiovascular-outcome-trial-with-liraglutide-27ntj2dy7u","2017","Journal Article","Journal of Diabetes Investigation","Hae Jin Kim
Dae Jung Kim","10.1111/JDI.12607","https://onlinelibrary.wiley.com/doi/pdf/10.1111/jdi.12607","Cardiovascular disease (CVD) is the leading cause of death and one of the common diabetes-related complications in patients with type 2 diabetes. After the US Food and Drug Administration issued guidelines for assessing the CVD risk of all new glucose-lowering agents for type 2 diabetes in 2008, randomized controlled CV outcome trials with new antidiabetic drugs, such as the dipeptidyl peptidase-4 inhibitors (saxagliptin, alogliptin and sitagliptin) and the glucagonlike peptide-1 receptor agonist (GLP-1 RA), lixisenatide, showed CV safety in high CV risk patient populations with type 2 diabtes. The Liraglutide Effect and Action in Diabetes: Evaluation of Cardiovascular Outcome Results (LEADER) trial showed that liraglutide, a GLP-1 RA, is not only safe, but also helps reduce CV risk and the incidence of death from CV causes. The LEADER trial began in 2010, and followed 9,340 high CV risk adults with type 2 diabetes who were randomized to either a subcutaneous injection of liraglutide once daily or placebo along with standard treatment. The hypothesis of the LEADER trial was that liraglutide would be non-inferior to a placebo on the three-point major adverse cardiac events (cardiovascular death, non-fatal myocardial infarction or non-fatal stroke). Over a median follow-up period of 3.8 years, three-point major adverse cardiac events were 13% lower in the liraglutide group, and liraglutide was significantly superior for improving outcomes compared with those in the placebo group. CV mortality decreased by 22%, and death from any cause decreased by 15% in the liraglutide group. The rates of non-fatal myocardial infarction and non-fatal stroke tended to be lower in the liraglutide group. A few months before the LEADER trial results were released, those of the Empagliflozin, Cardiovascular Outcomes, and Mortality in Type 2 Diabetes (EMPA-REG OUTCOME) trial were reported, in which empagliflozin, an inhibitor of sodium-glucose cotransporter 2, lowered the composite outcome of CV mortality, non-fatal myocardial infarction or non-fatal stroke in patients with type 2 diabetes at high risk of CVD. Although direct comparisons cannot be made between the trials, the features of cardiovascular benefits of liraglutide observed in the LEADER trial differed from those of empagliflozin in the EMPA-REG OUTCOME trial. The cardiovascular benefits of empagliflozin were seen earlier at 3 months, compared with 12–18 months in the LEADER trial. Empagliflozin markedly reduced the hospitalization for heart failure, which was not significantly reduced in the LEADER trial. The favorable, but not statistically significant effect on non-fatal stroke in the LEADER trial (hazard ratio 0.89) contrasted with a numerical increasing trend in non-fatal stroke (not significant, hazard ratio 1.24) in the EMPA-REG OUTCOME trial. These results suggest that the benefits of empagliflozin observed in the EMPA-REG OUTCOME trial could be related to hemodynamic changes and possible switching of metabolism to fatty acid utilization, whereas the observed benefits in the LEADER trial might have been linked to the modified progression of atherosclerosis. The liraglutide group showed a greater reduction in bodyweight (-2.3 kg) and systolic blood pressure (-1.2 mmHg) than the placebo group in the LEADER trial. Fewer nephropathic events and less hypoglycemia were observed in the liraglutide group, possibly because fewer patients used sulfonylureas or insulin. The beneficial CV effects of liraglutide can have been mediated by these favorable factors, and possibly augmented by a direct advantageous effect on cardiovascular tissues, such as myocardium or endothelium. It was also suggested that liraglutide acts as a direct calorie restrictor by reducing appetite, and as calorie restriction mimetic by modifying the adenosine monophosphate-activated protein kinase action. Some questions from the LEADER study need to be addressed. The percentage of patients with established CVD was high in the LEADER trial (81.3% had CVD), and it is unknown whether the results can be extrapolated to other patient groups, such as those without CVD. Does a lower dose of liraglutide also have cardiovascular benefit? What were the principal mechanisms by which cardiovascular events were reduced? Did hypoglycemia affect cardiovascular outcomes? What accounts for the nephroprotective effect of liraglutide? Why was the retinopathy outcome not impacted favorably within the nephropathy outcome time frame? Can these liraglutide results be extended to other drugs in the same class? Answers to these questions will require further analysis of the LEADER data and further studies. The results are valid for the particular groups enrolled in the study up to now, and it is unclear whether they are translatable to the general patients with type 2 diabetes. Comparing results from CV outcome trials is difficult, because the definition of CV risk or CVD is different in each trial, and accompanying diseases and disease severity of the enrolled participants vary. In addition, event rates, baseline patient characteristics, trial duration and routine *Corresponding author. Dae Jung Kim Tel.: +82-31-219-5128 Fax: +82-31-219-4497 E-mail address: djkim@ajou.ac.kr Received 23 November 2016; revised 28 November 2016; accepted 29 November 2016","The results suggest that the benefits of empagliflozin observed in the EMPA-REG OUTCOME trial could be related to hemodynamic changes and possible switching of metabolism to fatty acid utilization, whereas the observed benefits in the LEADER trial might have been linked to the modified progression of atherosclerosis."
"Journal of Diabetes NEWS","https://scispace.com/paper/journal-of-diabetes-news-55hbc94j6j","2014","Journal Article","","Manu V. Venkat","10.1111/1753-0407.12171","","AACE 2014 was held from May 14–18 in Las Vegas, Nevada in the United States. The meeting brought together endocrinologists and other healthcare practitioners from the US and around the world. The agenda featured oral presentations of clinical data, poster presentations, debates, symposia, and corporate-sponsored sessions on a broad range of topics in endocrinology, including (but not limited to) diabetes and obesity. There were a number of data presentations on diabetes pharmacotherapy, and even on the use of diabetes pharmacotherapy in obese and/or prediabetic patients. Dr Xavier Pi-Sunyer (Columbia University, New York, NY, USA) presented results from Novo Nordisk’s (Bagsvaerd, Denmark) phase III SCALE Obesity and Prediabetes trial of liraglutide 3.0 mg in overweight and obese adults, with and without prediabetes. Liraglutide is branded as the type 2 diabetes drug Victoza in its lower doses. The trial enrolled 3731 people (mean baseline body mass index [BMI] 36 kg/m) who were obese or overweight and did not have type 2 diabetes; 2283 (61%) had prediabetes. Participants on liraglutide 3.0 mg achieved a mean 8% weight loss, compared to 2.6% for those on placebo. In terms of weight loss thresholds, 63% of people on liraglutide achieved at least 5% weight loss (vs 27% for placebo) and 33% achieved weight loss of at least 10% (vs 10% for placebo). Concomitant with the weight loss were improvements in waist circumference, BMI, fasting plasma glucose level, hemoglobin A1c, systolic blood pressure, and diastolic blood pressure. The most notable safety finding was an imbalance in gallbladder disorders and acute pancreatitis between groups. There were 2.7 events of gallbladder disorders per 100 patientyears of exposure (PYE), the experimental arm versus 1 in the placebo (n = 54 vs 9). Dr Pi-Sunyer hypothesized that this is due to the liraglutide arm’s greater weight loss, since weight loss is known to cause gallstones. The majority of the acute pancreatitis events were mild, and improved quickly upon discontinuation of the drug; there was no consistent mode of presentation or latency period. The 56-week completion rate was 72% for liraglutide and 64% for placebo. The most common adverse events for liraglutide were gastrointestinal (i.e. nausea, diarrhea, and constipation). People generally began to feel nauseous during weeks 1–4, the nausea was usually mild or moderate, and the feeling tended to diminish over time. Given the findings of alreadypublished cardiovascular outcomes trials, including the Saxagliptin Assessment of Vascular Outcomes Recorded in Patients with Diabetes Mellitus – Thrombolysis in Myocardial Infarction 53 (SAVOR-TIMI 53) cardiovascular outcomes trial (CVOT), there has been some concern regarding the safety of AstraZeneca’s (London, United bs_bs_banner","A major area of interest during IDF 2013 was the combination of basal insulin and glucagon-like peptide-1 (GLP-1) agonists, such as Novo Nordisk’s IDegLira, a fixed-ratio combination of Victoza (liraglutide) and Tresiba (insulin degludec)."
"Improved cardiovascular outcomes with glucagon-like peptide-1 receptor agonists – what is the role of weight reduction?","https://scispace.com/paper/improved-cardiovascular-outcomes-with-glucagon-like-peptide-6oakgsgw6r4w","2025","Journal Article","Cardiovascular endocrinology & metabolism","Stephan Jacob
Robert H. Eckel
Andrew J. Krentz","10.1097/xce.0000000000000346","","In the last few years, several placebo-controlled cardiovascular outcome trials (CVOTs) of glucose-lowering pharmacotherapies for type 2 diabetes have been published, as mandated by the US Food and Drug Administration. While dipeptidyl peptidase-4 inhibitors generally proved to be safe (saxagliptin and alogliptin are associated with an increased risk of heart failure hospitalisation, particularly in patients with cardiovascular disease), drugs within the sodium–glucose cotransporter-2 inhibitor and the glucagon-like peptide (GLP)-1 receptor agonist classes not only provided safety, but showed cardiovascular benefits. Positive effects on related cardiorenal disorders have included a slower decline in glomerular filtration rate, reduced hospitalisations for heart failure and benefits for metabolic dysfunction-associated steatohepatitis and moderate-to-advanced fibrotic liver disease. Analyses of these trials indicated that for patients living with type 2 diabetes, improvements in glycaemia only partly explain these clinical benefits [1]. Another potential explanation is an improvement of cardiorenal risk factors by weight reduction, that is, reduced adiposity with GLP-1 receptor agonists. Indeed, there seems to be a widespread belief that the greater the weight loss with these drugs, the better the reduction in major adverse cardiovascular events (MACE) and other outcomes. However, among CVOTs investigating the effects of GLP-1 receptor agonists on cardiovascular events no clear association between the amount of placebo-corrected weight loss and MACE is apparent. This is illustrated by the GLP-1 receptor agonist CVOTs that demonstrated minimal and maximal weight loss, respectively. In HARMONY, there was just a 0.8 kg placebo-subtracted weight difference, whereas FREEDOM CVO reported −4.24 kg more weight lost; however, no association of MACE reduction to greater weight loss was observed (Table 1). Indeed, the larger reduction in MACE was for HARMONY, in the context of minimal weight loss. Four GLP-1 receptor agonist CVOTs demonstrated greater than 20% reduction in MACE, that is, HARMONY, AMPLITUDE-O, PIONEER, and SUSTAIN 6. Placebo-controlled weight loss in these trials ranged between −0.8 and −3.4 kg (Table 1). Here again, no association between weight loss and MACE reduction is evident (Table 2). A meta-analysis showed that GLP-1 receptor agonists in people with type 2 diabetes that induce minimal weight loss can reduce MACE [2]. Table 1 - Effects of minimal or maximal weight change induced by glucagon-like peptide-1 receptor agonists on 3-point MACE Study Weight difference in kilograms Reduction of MACE (in %) HARMONY −0.8 −22 FREEDOM CVO −4.24 +21 MACE, major adverse cardiovascular events. Table 2 - Body weight change in studies with >20% MACE reductions ranked by weight loss Study Reduction of MACE (in %) Weight difference (in kilograms) HARMONY −22 −0.8 AMPLITUDE-O −27 −2.6 SUSTAIN 6 −26 −3.2 PIONEER −21 −3.4 MACE, major adverse cardiovascular events. Furthermore, a post-hoc analysis of the LEADER and SUSTAIN 6 trials found that the cardiovascular benefits of liraglutide or semaglutide were not related to weight loss [3]. Similarly, the SELECT study in patients without diabetes found that semaglutide reduced the risk of MACE also in those who did not achieve clinically relevant weight loss [4]. Of note, in SELECT a reduction in MACE preceded changes in body weight that are considered clinically meaningful [5]. These observations should stimulate a search for other – weight-independent – mechanisms (Table 3). Table 3 - Postulated mechanisms of glucagon-like peptide-1 receptor agonist-mediated cardioprotection Anti-inflammatory effects: GLP-1 receptor agonists have been shown to have anti-inflammatory properties, which may reduce atherogenesis and hence the risk of cardiovascular events • Endothelial function: GLP-1 receptor agonists improve endothelial function, reduce blood pressure and improve tissue blood flow • Direct renal effects: GLP-1-based therapies provide renoprotection with reduced albuminuria and improved renal function; these benefits are associated with a reduced risk of cardiovascular disease GLP-1: glucagon-like peptide-1. As newer compounds, such as the twincretins and others, are generating more marked degrees of weight loss than GLP-1 receptor monoagonists, expectations are high that these agents might improve cardiorenal outcomes even further. The preliminary announcement of the results of SURPASS CVOT – the first active comparator incretin CVOT, in which tirzepatide was compared with dulaglutide – demonstrated noninferiority of tirzepatide to the cardioprotective GLP-1 receptor agonist dulaglutide in time to occurrence of 3-point MACE (hazard ratio = 0.92, 95.3% confidence interval: 0.83–1.0, P = 0.086) (https://investor.lilly.com/news-releases/news-release-details/lillys-mounjaro-tirzepatide-gipglp-1-dual-agonist-demonstrated). Thus, tirzepatide reduced MACE, but despite greater weight loss (12 vs. 4.95%) and reductions in haemoglobin (Hb)A1c (−1.73 vs. −0.9%), no superiority in MACE outcomes was observed compared with dulaglutide. The full results of SURPASS CVOT are awaited. How should the current scientific literature be most appropriately translated into clinical practice? We offer the following suggestions: GLP-1 receptor agonist therapy should not be routinely discontinued when goals for weight reduction (or glycaemic control) have been attained. Even in subjects without diabetes, SELECT demonstrated that clinical benefits were independent of weight loss. Incretin-based injectables should not automatically be discontinued if weight loss goals have not been achieved or weight reduction has reached a plateau. GLP-1 receptor agonists should be considered for high-risk individuals for whom weight loss may not be the primary therapeutic objective. As noted, in addition to reductions in MACE, GLP-1 receptor agonist CVOTs have consistently demonstrated end-organ protection across the range of weight change. Thus, beyond reducing the risk of cardiovascular events, incretin-based therapies can also provide protection against renal and metabolic hepatic disease. In conclusion, the degree of weight loss (and reduction of HbA1c in patients living with type 2 diabetes) does not fully explain improved cardiovascular outcomes with incretin-based therapies. Recent analyses indicate that cardiovascular events are already reduced before relevant weight loss is observed [5]. We suggest that the current literature supports the contention that in people with high levels of cardiorenal risk the principal medical indication for these drugs should be protection against cardiorenal-metabolic disease rather than a myopic focus on weight management. Acknowledgements Conflicts of interest The authors report advisory board and speaker engagements for Novo Nordisk and Eli Lilly. ","GLP-1 receptor agonists improve cardiovascular outcomes in type 2 diabetes patients, but weight reduction does not fully explain these benefits, with some trials showing reduced major adverse cardiovascular events (MACE) despite minimal weight loss."
"Myocardial Infarction Subtypes in Patients With Type 2 Diabetes Mellitus and the Effect of Liraglutide Therapy (from the LEADER Trial).","https://scispace.com/paper/myocardial-infarction-subtypes-in-patients-with-type-2-4x8e25nljc","2018","Journal Article","American Journal of Cardiology","Steven P. Marso
Michael A. Nauck
Tea Monk Fries
Søren Rasmussen
Marianne Bach Treppendahl
John B. Buse","10.1016/J.AMJCARD.2018.02.030","","Diabetes mellitus (DM) is a known risk factor for myocardial infarction (MI); however, data regarding MI subtypes in people with diabetes are limited. In the Liraglutide Effect and Action in Diabetes: Evaluation of Cardiovascular Outcome Results (LEADER) trial (n = 9,340), liraglutide significantly reduced the risk of major adverse cardiovascular (CV) events (composite of CV death, nonfatal MI, or nonfatal stroke) versus placebo in patients with type 2 DM and high CV risk. Liraglutide also reduced risk of first MI (292 events with liraglutide vs 339 with placebo). This post hoc analysis characterized MIs (first and recurrent) occurring in LEADER, by treatment arm and regarding incidence, outcome, subtype, and troponin levels. A total of 780 MIs (first and recurrent) were reported, with fewer in the liraglutide-treatment group than in the placebo-treatment group (359 vs 421, p = 0.022). Numerically fewer MIs were associated with CV death with liraglutide than with placebo (17 vs 28 fatal MIs, p = 0.28). Symptomatic MIs in both arms were mainly non-ST-segment elevation MI (555/641) and spontaneous MI (518/641). Numerically greater proportions of symptomatic MIs were associated with troponin levels ≤5× or ≤10× the upper reference limit with liraglutide versus placebo (p = 0.16 and p = 0.42, respectively). At baseline, more liraglutide-treated patients than placebo-treated patients with MI during the trial had a history of coronary artery bypass graft (p = 0.008), and fewer had peripheral arterial disease in the lower extremities (p = 0.005) and >50% stenosis of the coronary artery, the carotid artery, or other arteries (p = 0.044). In conclusion, this analysis showed that liraglutide reduces the incidence of MIs in patients with type 2 DM at high CV risk and may impact the clinical outcomes of MI.","It is shown that liraglutide reduces the incidence of MIs in patients with type 2 DM at high CV risk and may impact the clinical outcomes of MI."
"Glucagon-like peptide-1 receptor agonists and cardiovascular disease: from LEADER to EXSCEL.","https://scispace.com/paper/glucagon-like-peptide-1-receptor-agonists-and-cardiovascular-4dy4z7wkmb","2018","Journal Article","Cardiovascular Research","Signe S. Torekov","10.1093/CVR/CVY124","https://scispace.com/pdf/glucagon-like-peptide-1-receptor-agonists-and-cardiovascular-4dy4z7wkmb.pdf","More than 600 million people are now obese which is equivalent to 13% of the world population. In 2008, it was predicted that this number of people with obesity would first be reached by year 2030. This much faster increase in the number of people with obesity is especially alarming since central (abdominal) obesity is positively linearly associated with increase in morbidity, especially driven by cardiovascular disease and Type 2 diabetes mellitus, and an at least 30% increased overall mortality rate compared with normal weight. Both people with Type 2 diabetes and obesity have Glucagon-likepeptide-1 (GLP-1) impairment. GLP-1 is an intestine hormone that contributes to the amplification of insulin secretion from pancreatic beta cells following food ingestion and thereby lowers blood glucose as well as inhibiting appetite. A decreased level of GLP-1 is observed already in the overweight and pre-diabetes state. GLP-1 receptor agonists are used in the treatment of Type 2 diabetes and obesity and reduce blood glucose levels along with body weight. New therapeutic options for Type 2 diabetes are required by the US Food and Drug Administration (FDA) to evaluate the cardiovascular risks associated with the drug. Thus, as a request from the FDA several large prospective clinical trials have reported the association between GLP-1 receptor agonists and cardiovascular risks; ELIXA study (lixisenatide), LEADER study (liraglutide), SUSTAIN-6 study (semaglutide), and EXSCEL study (exenatide). ELIXA, LEADER, and SUSTAIN-6 were performed with patients that had Type 2 diabetes as well as a high cardiovascular risks, whereas EXSCEL was performed with Type 2 diabetes patients regardless of cardiovascular risk. The conclusion from all four trials is that GLP-1 receptor agonists are not associated with an increase in cardiovascular events compared with placebo. On the contrary, liraglutide and semaglutide decreased the risk of primary composite endpoint of cardiovascular events by 13% and 26% [hazard ratio 0.87, 95% confidence interval 0.78–0.97; and 0.74 (0.58–0.95)] compared with placebo, respectively. A recent study confirmed that liraglutide and semaglutide decrease the risk of major adverse cardiovascular events compared with placebo when using the difference in restricted mean survival time as a measure of cardiovascular risks. In the EXSCEL study, the direction and magnitude of the cardiovascular outcomes observed were consistent with those seen in the LEADER and SUSTAIN-6 trials but statistical significance for the primary composite outcome was not achieved. This may be due to several points: (i) The follow-up time and duration of exposure was shorter than that in the LEADER trial. (ii) Baseline glycated haemoglobin level was lower than that in the LEADER trial, and the rate of discontinuation was higher. (iii) Importantly, the effect of exenatide, administered once weekly, on modifiable cardiovascular risk factors such as weight lowering was modest when compared with liraglutide and semaglutide and the drugs may not be bioequivalent. (iv) The disproportionate use in the placebo group of diabetes therapies known to reduce cardiovascular risk such as SGLT-2 inhibitors and GLP-1 receptor agonists may have resulted in lower event rates in the placebo group. Semaglutide is currently evaluated as obesity treatment also. A 52 week double-blinded Phase 2 study uses lower, but daily subcutaneous Signe Torekov is Associate Professor and Group Leader at Department of Biomedical Sciences and the Novo Nordisk Foundation Center for Basic Metabolic Research at University of Copenhagen. She is leading a research group that focuses on clinical metabolic translational research by combining physiology and genetics with treatment in humans with obesity at risk for cardiovascular disease. A major focus is on how to maintain a healthy sustained weight loss. For her work in obesity and metabolic research, she recently received the prestigious Anders Jahre Young Medical Award for outstanding scientific work.","The conclusion from all four trials is that GLP-1 receptor agonists are not associated with an increase in cardiovascular events compared with placebo, and liraglutide and semagLutide decrease the risk of major adverse cardiovascular events when using the difference in restricted mean survival time as a measure of cardiovascular risks."
"Practice pearl: liraglutide and cardiovascular and renal events in type 2 diabetes.","https://scispace.com/paper/practice-pearl-liraglutide-and-cardiovascular-and-renal-3k8zeep6j5","2018","Journal Article","Postgraduate Medicine","Robert M. Guthrie","10.1080/00325481.2018.1430446","","Review of:Marso S, Daniels G, Brown-Frandsen K, et al. Liraglutide and Cardiovascular Outcomes in Type 2 Diabetes. N Engl J Med 2016; 375: 311–322.Mann J, Orsted D, Brown-Frandsen K, et al. Liraglutide and Renal Outcomes in Type 2 Diabetes. N Engl J Med 2017; 377: 839–848.This comprehensive research project, LEADER, led to two reports, one focusing on the effect of liraglutide on cardiovascular events, and the second one reporting on the renal effects on the same study population. The study group included 9340 patients with type 2 diabetes. Patients were required to have type 2 diabetes and an age 50 with a previous cardiovascular problem or chronic heart failure, or an age of 60 with at least one cardiovascular risk factor. Patients were randomized to 1.8 mg (or the maximum tolerated dose) of liraglutide, or placebo. The median follow up was 3.8 years. The primary cardiovascular outcome, a combined endpoint of death from cardiovascular causes, nonfatal myocardial infarction, and nonfatal stroke, ...","The first data to show that the glucagon-like peptide 1 (GLP-1) analogue liraglutide can reduce cardiovascular events and halt progression to macroalbuminuria in patients with Type 2 diabetes are shown."
